entry_id,symbol,direction,signal_index,signal_time,signal_datetime,entry_index,entry_time,entry_datetime,entry_price,exit_index,exit_time,exit_datetime,exit_price,duration_bars,peak_favorable_price,max_adverse_price,max_roe_pct,max_stoploss_pct,net_pnl_pct,label
78,NEARUSDT,BUY,16195,1775196900000,2026-04-03 06:15:00,16196,1775197800000,2026-04-03 06:30:00,1.189,16443,1775421000000,2026-04-05 20:30:00,1.231,248,1.287,1.188,8.242,0.084,3.532,win
79,NEARUSDT,SELL,16443,1775420100000,2026-04-05 20:15:00,16444,1775421000000,2026-04-05 20:30:00,1.231,16468,1775443500000,2026-04-06 02:45:00,1.266,25,1.222,1.275,0.731,3.574,-2.843,lose
80,NEARUSDT,BUY,16468,1775442600000,2026-04-06 02:30:00,16469,1775443500000,2026-04-06 02:45:00,1.266,16556,1775522700000,2026-04-07 00:45:00,1.239,88,1.302,1.235,2.844,2.449,-2.133,win
81,NEARUSDT,SELL,16556,1775521800000,2026-04-07 00:30:00,16557,1775522700000,2026-04-07 00:45:00,1.239,16641,1775599200000,2026-04-07 22:00:00,1.307,85,1.22,1.314,1.533,6.053,-5.488,lose
82,NEARUSDT,BUY,16641,1775598300000,2026-04-07 21:45:00,16642,1775599200000,2026-04-07 22:00:00,1.307,17050,1775967300000,2026-04-12 04:15:00,1.338,409,1.424,1.284,8.952,1.76,2.372,win
83,NEARUSDT,SELL,17050,1775966400000,2026-04-12 04:00:00,17051,1775967300000,2026-04-12 04:15:00,1.338,17156,1776062700000,2026-04-13 06:45:00,1.388,106,1.323,1.391,1.121,3.961,-3.737,lose
84,NEARUSDT,BUY,17156,1776061800000,2026-04-13 06:30:00,17157,1776062700000,2026-04-13 06:45:00,1.388,17300,1776192300000,2026-04-14 18:45:00,1.366,144,1.438,1.361,3.602,1.945,-1.585,win
85,NEARUSDT,SELL,17300,1776191400000,2026-04-14 18:30:00,17301,1776192300000,2026-04-14 18:45:00,1.366,17377,1776261600000,2026-04-15 14:00:00,1.384,77,1.341,1.401,1.83,2.562,-1.318,lose
86,NEARUSDT,BUY,17377,1776260700000,2026-04-15 13:45:00,17378,1776261600000,2026-04-15 14:00:00,1.384,17666,1776521700000,2026-04-18 14:15:00,1.38,289,1.442,1.365,4.191,1.373,-0.289,win
87,NEARUSDT,SELL,17666,1776520800000,2026-04-18 14:00:00,17667,1776521700000,2026-04-18 14:15:00,1.38,17935,1776763800000,2026-04-21 09:30:00,1.379,269,1.321,1.389,4.275,0.652,0.072,win
88,NEARUSDT,BUY,17935,1776762900000,2026-04-21 09:15:00,17936,1776763800000,2026-04-21 09:30:00,1.379,18109,1776920400000,2026-04-23 05:00:00,1.383,174,1.431,1.349,3.771,2.175,0.29,win
89,NEARUSDT,SELL,18109,1776919500000,2026-04-23 04:45:00,18110,1776920400000,2026-04-23 05:00:00,1.383,18211,1777012200000,2026-04-24 06:30:00,1.414,102,1.369,1.416,1.012,2.386,-2.242,lose
90,NEARUSDT,BUY,18211,1777011300000,2026-04-24 06:15:00,18212,1777012200000,2026-04-24 06:30:00,1.414,18358,1777144500000,2026-04-25 19:15:00,1.391,147,1.432,1.387,1.273,1.909,-1.627,lose
91,NEARUSDT,SELL,18358,1777143600000,2026-04-25 19:00:00,18359,1777144500000,2026-04-25 19:15:00,1.391,18690,1777443300000,2026-04-29 06:15:00,1.367,332,1.328,1.413,4.529,1.582,1.725,win
92,NEARUSDT,BUY,18690,1777442400000,2026-04-29 06:00:00,18691,1777443300000,2026-04-29 06:15:00,1.367,18730,1777479300000,2026-04-29 16:15:00,1.32,40,1.372,1.315,0.366,3.804,-3.438,lose
93,NEARUSDT,SELL,18730,1777478400000,2026-04-29 16:00:00,18731,1777479300000,2026-04-29 16:15:00,1.32,19326,1778015700000,2026-05-05 21:15:00,1.312,596,1.244,1.341,5.758,1.591,0.606,win
94,NEARUSDT,BUY,19326,1778014800000,2026-05-05 21:00:00,19327,1778015700000,2026-05-05 21:15:00,1.312,19831,1778470200000,2026-05-11 03:30:00,1.526,505,1.631,1.287,24.314,1.905,16.311,win
95,NEARUSDT,SELL,19831,1778469300000,2026-05-11 03:15:00,19832,1778470200000,2026-05-11 03:30:00,1.526,19954,1778580900000,2026-05-12 10:15:00,1.602,123,1.503,1.605,1.507,5.177,-4.98,lose
96,NEARUSDT,BUY,19954,1778580000000,2026-05-12 10:00:00,19955,1778580900000,2026-05-12 10:15:00,1.602,20101,1778713200000,2026-05-13 23:00:00,1.575,147,1.69,1.513,5.493,5.556,-1.685,win
97,NEARUSDT,SELL,20101,1778712300000,2026-05-13 22:45:00,20102,1778713200000,2026-05-13 23:00:00,1.575,20424,1779003900000,2026-05-17 07:45:00,1.533,323,1.476,1.633,6.286,3.683,2.667,win
98,NEARUSDT,BUY,20424,1779003000000,2026-05-17 07:30:00,20425,1779003900000,2026-05-17 07:45:00,1.533,20521,1779091200000,2026-05-18 08:00:00,1.483,97,1.559,1.462,1.696,4.631,-3.262,lose
99,NEARUSDT,SELL,20521,1779090300000,2026-05-18 07:45:00,20522,1779091200000,2026-05-18 08:00:00,1.483,20570,1779135300000,2026-05-18 20:15:00,1.584,49,1.477,1.59,0.405,7.215,-6.811,lose
100,NEARUSDT,BUY,20570,1779134400000,2026-05-18 20:00:00,20571,1779135300000,2026-05-18 20:15:00,1.584,20693,1779246000000,2026-05-20 03:00:00,1.583,123,1.687,1.575,6.503,0.568,-0.063,win
