entry_id,symbol,direction,signal_index,signal_time,signal_datetime,entry_index,entry_time,entry_datetime,entry_price,exit_index,exit_time,exit_datetime,exit_price,duration_bars,peak_favorable_price,max_adverse_price,max_roe_pct,max_stoploss_pct,net_pnl_pct,label
119,ETHUSDT,SELL,24193,1782395100000,2026-06-25 13:45:00,24194,1782396000000,2026-06-25 14:00:00,1537.0,24387,1782570600000,2026-06-27 14:30:00,1593.42,194,1510.87,1598.63,1.7,4.01,-3.671,lose
120,ETHUSDT,BUY,24387,1782569700000,2026-06-27 14:15:00,24388,1782570600000,2026-06-27 14:30:00,1593.42,24455,1782631800000,2026-06-28 07:30:00,1570.38,68,1610.44,1561.59,1.068,1.998,-1.446,lose
121,ETHUSDT,SELL,24455,1782630900000,2026-06-28 07:15:00,24456,1782631800000,2026-06-28 07:30:00,1570.38,24594,1782756900000,2026-06-29 18:15:00,1627.7,139,1547.0,1637.2,1.489,4.255,-3.65,lose
122,ETHUSDT,BUY,24594,1782756000000,2026-06-29 18:00:00,24595,1782756900000,2026-06-29 18:15:00,1627.7,24664,1782819900000,2026-06-30 11:45:00,1580.09,70,1627.8,1574.55,0.006,3.265,-2.925,lose
123,ETHUSDT,SELL,24664,1782819000000,2026-06-30 11:30:00,24665,1782819900000,2026-06-30 11:45:00,1580.09,24775,1782919800000,2026-07-01 15:30:00,1623.1,111,1549.16,1630.72,1.957,3.204,-2.722,lose
124,ETHUSDT,BUY,24775,1782918900000,2026-07-01 15:15:00,24776,1782919800000,2026-07-01 15:30:00,1623.1,25403,1783485000000,2026-07-08 04:30:00,1756.44,628,1833.0,1596.14,12.932,1.661,8.215,win
125,ETHUSDT,SELL,25403,1783484100000,2026-07-08 04:15:00,25404,1783485000000,2026-07-08 04:30:00,1756.44,25592,1783655100000,2026-07-10 03:45:00,1775.16,189,1712.45,1776.97,2.504,1.169,-1.066,win
126,ETHUSDT,BUY,25592,1783654200000,2026-07-10 03:30:00,25593,1783655100000,2026-07-10 03:45:00,1775.16,25773,1783818000000,2026-07-12 01:00:00,1788.23,181,1829.52,1767.71,3.062,0.42,0.736,win
127,ETHUSDT,SELL,25773,1783817100000,2026-07-12 00:45:00,25774,1783818000000,2026-07-12 01:00:00,1788.23,25842,1783880100000,2026-07-12 18:15:00,1816.54,69,1787.23,1826.2,0.056,2.123,-1.583,lose
128,ETHUSDT,BUY,25842,1783879200000,2026-07-12 18:00:00,25843,1783880100000,2026-07-12 18:15:00,1816.54,25886,1783919700000,2026-07-13 05:15:00,1783.7,44,1848.0,1772.0,1.732,2.452,-1.808,lose
129,ETHUSDT,SELL,25886,1783918800000,2026-07-13 05:00:00,25887,1783919700000,2026-07-13 05:15:00,1783.7,26013,1784034000000,2026-07-14 13:00:00,1860.7,127,1748.0,1866.94,2.001,4.667,-4.317,win
130,ETHUSDT,BUY,26013,1784033100000,2026-07-14 12:45:00,26014,1784034000000,2026-07-14 13:00:00,1860.7,26196,1784198700000,2026-07-16 10:45:00,1887.39,183,1946.75,1854.01,4.625,0.36,1.434,win
131,ETHUSDT,SELL,26196,1784197800000,2026-07-16 10:30:00,26197,1784198700000,2026-07-16 10:45:00,1887.39,26426,1784405700000,2026-07-18 20:15:00,1858.75,230,1802.46,1894.25,4.5,0.363,1.517,win
132,ETHUSDT,BUY,26426,1784404800000,2026-07-18 20:00:00,26427,1784405700000,2026-07-18 20:15:00,1858.75,26882,1784816100000,2026-07-23 14:15:00,1901.31,456,1958.75,1841.84,5.38,0.91,2.29,win
133,ETHUSDT,SELL,26882,1784815200000,2026-07-23 14:00:00,26883,1784816100000,2026-07-23 14:15:00,1901.31,27096,1785008700000,2026-07-25 19:45:00,1874.86,214,1846.17,1909.32,2.9,0.421,1.391,win
134,ETHUSDT,BUY,27096,1785007800000,2026-07-25 19:30:00,27097,1785008700000,2026-07-25 19:45:00,1874.86,27302,1785194100000,2026-07-27 23:15:00,1889.76,206,1982.0,1866.59,5.715,0.441,0.795,win
135,ETHUSDT,SELL,27302,1785193200000,2026-07-27 23:00:00,27303,1785194100000,2026-07-27 23:15:00,1889.76,27391,1785274200000,2026-07-28 21:30:00,1919.4,89,1855.82,1928.31,1.796,2.04,-1.568,lose
136,ETHUSDT,BUY,27391,1785273300000,2026-07-28 21:15:00,27392,1785274200000,2026-07-28 21:30:00,1919.4,27631,1785490200000,2026-07-31 09:30:00,1883.46,240,1936.57,1870.26,0.895,2.56,-1.872,lose
137,ETHUSDT,SELL,27631,1785489300000,2026-07-31 09:15:00,27632,1785490200000,2026-07-31 09:30:00,1883.46,27799,1785641400000,2026-08-02 03:30:00,1875.01,168,1820.61,1889.72,3.337,0.332,0.449,win
138,ETHUSDT,BUY,27799,1785640500000,2026-08-02 03:15:00,27800,1785641400000,2026-08-02 03:30:00,1875.01,27911,1785742200000,2026-08-03 07:30:00,1844.19,112,1898.5,1838.56,1.253,1.944,-1.644,lose
139,ETHUSDT,SELL,27911,1785741300000,2026-08-03 07:15:00,27912,1785742200000,2026-08-03 07:30:00,1844.19,28032,1785851100000,2026-08-04 13:45:00,1872.68,121,1827.18,1881.72,0.922,2.035,-1.545,lose
140,ETHUSDT,BUY,28032,1785850200000,2026-08-04 13:30:00,28033,1785851100000,2026-08-04 13:45:00,1872.68,28610,1786371300000,2026-08-10 14:15:00,1900.37,578,1943.0,1854.51,3.755,0.97,1.479,win
141,ETHUSDT,SELL,28610,1786370400000,2026-08-10 14:00:00,28611,1786371300000,2026-08-10 14:15:00,1900.37,28785,1786528800000,2026-08-12 10:00:00,1905.1,175,1852.22,1909.0,2.534,0.454,-0.249,win
142,ETHUSDT,BUY,28785,1786527900000,2026-08-12 09:45:00,28786,1786528800000,2026-08-12 10:00:00,1905.1,28841,1786579200000,2026-08-13 00:00:00,1878.79,56,1924.97,1872.0,1.043,1.737,-1.381,lose
143,ETHUSDT,SELL,28841,1786578300000,2026-08-12 23:45:00,28842,1786579200000,2026-08-13 00:00:00,1878.79,29198,1786900500000,2026-08-16 17:15:00,1887.22,357,1862.11,1899.6,0.888,1.108,-0.449,lose
144,ETHUSDT,BUY,29198,1786899600000,2026-08-16 17:00:00,29199,1786900500000,2026-08-16 17:15:00,1887.22,29769,1787414400000,2026-08-22 16:00:00,2410.36,571,2549.4,1868.01,35.088,1.018,27.72,win
145,ETHUSDT,SELL,29769,1787413500000,2026-08-22 15:45:00,29770,1787414400000,2026-08-22 16:00:00,2410.36,29885,1787518800000,2026-08-23 21:00:00,2449.22,116,2355.38,2485.51,2.281,3.118,-1.612,win
146,ETHUSDT,BUY,29885,1787517900000,2026-08-23 20:45:00,29886,1787518800000,2026-08-23 21:00:00,2449.22,29999,1787620500000,2026-08-25 01:15:00,2485.0,114,2532.73,2423.05,3.41,1.069,1.461,win
