entry_id,symbol,direction,signal_index,signal_time,signal_datetime,entry_index,entry_time,entry_datetime,entry_price,exit_index,exit_time,exit_datetime,exit_price,duration_bars,peak_favorable_price,max_adverse_price,max_roe_pct,max_stoploss_pct,net_pnl_pct,label
49,DOGEUSDT,SELL,8696,1768447800000,2026-01-15 03:30:00,8697,1768448700000,2026-01-15 03:45:00,0.1427,9346,1769033700000,2026-01-21 22:15:00,0.1281,650,0.1193,0.145,16.389,1.668,10.234,win
50,DOGEUSDT,BUY,9346,1769032800000,2026-01-21 22:00:00,9347,1769033700000,2026-01-21 22:15:00,0.1281,9424,1769103900000,2026-01-22 17:45:00,0.1248,78,0.1281,0.1231,0.07,3.858,-2.577,lose
51,DOGEUSDT,SELL,9424,1769103000000,2026-01-22 17:30:00,9425,1769103900000,2026-01-22 17:45:00,0.1248,9898,1769530500000,2026-01-27 16:15:00,0.125,474,0.1175,0.1278,5.787,2.461,-0.2,win
52,DOGEUSDT,BUY,9898,1769529600000,2026-01-27 16:00:00,9899,1769530500000,2026-01-27 16:15:00,0.125,10039,1769657400000,2026-01-29 03:30:00,0.1221,141,0.1277,0.1217,2.136,2.632,-2.304,win
53,DOGEUSDT,SELL,10039,1769656500000,2026-01-29 03:15:00,10040,1769657400000,2026-01-29 03:30:00,0.1221,10475,1770049800000,2026-02-02 16:30:00,0.1097,436,0.0946,0.1225,22.55,0.278,10.202,win
54,DOGEUSDT,BUY,10475,1770048900000,2026-02-02 16:15:00,10476,1770049800000,2026-02-02 16:30:00,0.1097,10666,1770221700000,2026-02-04 16:15:00,0.1037,191,0.1105,0.1022,0.793,6.811,-5.453,lose
55,DOGEUSDT,SELL,10666,1770220800000,2026-02-04 16:00:00,10667,1770221700000,2026-02-04 16:15:00,0.1037,10860,1770396300000,2026-02-06 16:45:00,0.0995,194,0.0799,0.1055,22.934,1.755,4.07,win
56,DOGEUSDT,BUY,10860,1770395400000,2026-02-06 16:30:00,10861,1770396300000,2026-02-06 16:45:00,0.0995,11112,1770623100000,2026-02-09 07:45:00,0.0952,252,0.1022,0.0946,2.734,4.916,-4.323,win
57,DOGEUSDT,SELL,11112,1770622200000,2026-02-09 07:30:00,11113,1770623100000,2026-02-09 07:45:00,0.0952,11416,1770896700000,2026-02-12 11:45:00,0.0939,304,0.0878,0.097,7.713,1.881,1.334,win
58,DOGEUSDT,BUY,11416,1770895800000,2026-02-12 11:30:00,11417,1770896700000,2026-02-12 11:45:00,0.0939,11728,1771177500000,2026-02-15 17:45:00,0.1057,312,0.1176,0.0906,25.229,3.482,12.556,win
59,DOGEUSDT,SELL,11728,1771176600000,2026-02-15 17:30:00,11729,1771177500000,2026-02-15 17:45:00,0.1057,12232,1771631100000,2026-02-20 23:45:00,0.0999,504,0.0954,0.1057,9.689,0.0,5.431,win
60,DOGEUSDT,BUY,12232,1771630200000,2026-02-20 23:30:00,12233,1771631100000,2026-02-20 23:45:00,0.0999,12337,1771725600000,2026-02-22 02:00:00,0.0981,105,0.1009,0.0976,0.99,2.391,-1.871,lose
61,DOGEUSDT,SELL,12337,1771724700000,2026-02-22 01:45:00,12338,1771725600000,2026-02-22 02:00:00,0.0981,12475,1771849800000,2026-02-23 12:30:00,0.0967,138,0.0914,0.0981,6.852,0.061,1.376,win
62,DOGEUSDT,BUY,12475,1771848900000,2026-02-23 12:15:00,12476,1771849800000,2026-02-23 12:30:00,0.0967,12505,1771876800000,2026-02-23 20:00:00,0.0928,30,0.0976,0.0924,0.868,4.466,-4.053,lose
63,DOGEUSDT,SELL,12505,1771875900000,2026-02-23 19:45:00,12506,1771876800000,2026-02-23 20:00:00,0.0928,12658,1772014500000,2026-02-25 10:15:00,0.0935,153,0.0899,0.0949,3.168,2.295,-0.733,win
64,DOGEUSDT,BUY,12658,1772013600000,2026-02-25 10:00:00,12659,1772014500000,2026-02-25 10:15:00,0.0935,12779,1772123400000,2026-02-26 16:30:00,0.0983,121,0.1062,0.0934,13.563,0.118,5.156,win
65,DOGEUSDT,SELL,12779,1772122500000,2026-02-26 16:15:00,12780,1772123400000,2026-02-26 16:30:00,0.0983,12993,1772316000000,2026-02-28 22:00:00,0.0938,214,0.0876,0.0991,10.904,0.773,4.567,win
66,DOGEUSDT,BUY,12993,1772315100000,2026-02-28 21:45:00,12994,1772316000000,2026-02-28 22:00:00,0.0938,13082,1772396100000,2026-03-01 20:15:00,0.091,89,0.0979,0.0908,4.306,3.176,-2.984,win
67,DOGEUSDT,SELL,13082,1772395200000,2026-03-01 20:00:00,13083,1772396100000,2026-03-01 20:15:00,0.091,13162,1772468100000,2026-03-02 16:15:00,0.097,80,0.0905,0.0971,0.582,6.724,-6.614,lose
68,DOGEUSDT,BUY,13162,1772467200000,2026-03-02 16:00:00,13163,1772468100000,2026-03-02 16:15:00,0.097,13222,1772522100000,2026-03-03 07:15:00,0.0917,60,0.0977,0.0912,0.721,6.059,-5.472,lose
69,DOGEUSDT,SELL,13222,1772521200000,2026-03-03 07:00:00,13223,1772522100000,2026-03-03 07:15:00,0.0917,13334,1772622900000,2026-03-04 11:15:00,0.093,112,0.0882,0.0934,3.794,1.831,-1.363,win
70,DOGEUSDT,BUY,13334,1772622000000,2026-03-04 11:00:00,13335,1772622900000,2026-03-04 11:15:00,0.093,13443,1772721000000,2026-03-05 14:30:00,0.095,109,0.1043,0.0914,12.142,1.656,2.173,win
71,DOGEUSDT,SELL,13443,1772720100000,2026-03-05 14:15:00,13444,1772721000000,2026-03-05 14:30:00,0.095,13830,1773069300000,2026-03-09 15:15:00,0.0915,387,0.0865,0.0957,8.916,0.747,3.653,win
72,DOGEUSDT,BUY,13830,1773068400000,2026-03-09 15:00:00,13831,1773069300000,2026-03-09 15:15:00,0.0915,13985,1773208800000,2026-03-11 06:00:00,0.0916,155,0.1004,0.0901,9.724,1.562,0.087,win
73,DOGEUSDT,SELL,13985,1773207900000,2026-03-11 05:45:00,13986,1773208800000,2026-03-11 06:00:00,0.0916,14107,1773318600000,2026-03-12 12:30:00,0.0956,122,0.0911,0.0958,0.611,4.574,-4.388,lose
74,DOGEUSDT,BUY,14107,1773317700000,2026-03-12 12:15:00,14108,1773318600000,2026-03-12 12:30:00,0.0956,14267,1773462600000,2026-03-14 04:30:00,0.0959,160,0.102,0.0931,6.651,2.667,0.324,win
75,DOGEUSDT,SELL,14267,1773461700000,2026-03-14 04:15:00,14268,1773462600000,2026-03-14 04:30:00,0.0959,14363,1773549000000,2026-03-15 04:30:00,0.0958,96,0.0939,0.0974,2.085,1.511,0.125,win
76,DOGEUSDT,BUY,14363,1773548100000,2026-03-15 04:15:00,14364,1773549000000,2026-03-15 04:30:00,0.0958,14680,1773834300000,2026-03-18 11:45:00,0.097,317,0.1045,0.0944,9.006,1.482,1.284,win
77,DOGEUSDT,SELL,14680,1773833400000,2026-03-18 11:30:00,14681,1773834300000,2026-03-18 11:45:00,0.097,15169,1774274400000,2026-03-23 14:00:00,0.0942,489,0.0891,0.0971,8.223,0.052,2.937,win
78,DOGEUSDT,BUY,15169,1774273500000,2026-03-23 13:45:00,15170,1774274400000,2026-03-23 14:00:00,0.0942,15420,1774500300000,2026-03-26 04:45:00,0.0944,251,0.0979,0.0924,3.981,1.953,0.17,win
79,DOGEUSDT,SELL,15420,1774499400000,2026-03-26 04:30:00,15421,1774500300000,2026-03-26 04:45:00,0.0944,15650,1774707300000,2026-03-28 14:15:00,0.093,230,0.0892,0.0945,5.49,0.117,1.484,win
