entry_id,symbol,direction,signal_index,signal_time,signal_datetime,entry_index,entry_time,entry_datetime,entry_price,exit_index,exit_time,exit_datetime,exit_price,duration_bars,peak_favorable_price,max_adverse_price,max_roe_pct,max_stoploss_pct,net_pnl_pct,label
24,XRPUSDT,BUY,4518,1764687600000,2025-12-02 15:00:00,4519,1764688500000,2025-12-02 15:15:00,2.1303,4702,1764854100000,2025-12-04 13:15:00,2.1395,184,2.2186,2.1202,4.145,0.474,0.432,win
25,XRPUSDT,SELL,4702,1764853200000,2025-12-04 13:00:00,4703,1764854100000,2025-12-04 13:15:00,2.1395,5011,1765132200000,2025-12-07 18:30:00,2.1024,309,1.9877,2.1567,7.095,0.804,1.734,win
26,XRPUSDT,BUY,5011,1765131300000,2025-12-07 18:15:00,5012,1765132200000,2025-12-07 18:30:00,2.1024,5174,1765278900000,2025-12-09 11:15:00,2.0537,163,2.1233,2.0106,0.994,4.366,-2.316,lose
27,XRPUSDT,SELL,5174,1765278000000,2025-12-09 11:00:00,5175,1765278900000,2025-12-09 11:15:00,2.0537,5196,1765298700000,2025-12-09 16:45:00,2.1656,22,2.0476,2.1664,0.297,5.488,-5.449,lose
28,XRPUSDT,BUY,5196,1765297800000,2025-12-09 16:30:00,5197,1765298700000,2025-12-09 16:45:00,2.1656,5278,1765372500000,2025-12-10 13:15:00,2.0613,82,2.1774,2.058,0.545,4.969,-4.816,lose
29,XRPUSDT,SELL,5278,1765371600000,2025-12-10 13:00:00,5279,1765372500000,2025-12-10 13:15:00,2.0613,5561,1765627200000,2025-12-13 12:00:00,2.0325,283,1.9662,2.1093,4.614,2.329,1.397,win
30,XRPUSDT,BUY,5561,1765626300000,2025-12-13 11:45:00,5562,1765627200000,2025-12-13 12:00:00,2.0325,5656,1765712700000,2025-12-14 11:45:00,1.9929,95,2.0429,1.9921,0.512,1.988,-1.948,lose
31,XRPUSDT,SELL,5656,1765711800000,2025-12-14 11:30:00,5657,1765712700000,2025-12-14 11:45:00,1.9929,5855,1765891800000,2025-12-16 13:30:00,1.936,199,1.8506,2.0133,7.14,1.024,2.855,win
32,XRPUSDT,BUY,5855,1765890900000,2025-12-16 13:15:00,5856,1765891800000,2025-12-16 13:30:00,1.936,5974,1765998900000,2025-12-17 19:15:00,1.8508,119,1.9864,1.846,2.603,4.649,-4.401,win
33,XRPUSDT,SELL,5974,1765998000000,2025-12-17 19:00:00,5975,1765998900000,2025-12-17 19:15:00,1.8508,6056,1766072700000,2025-12-18 15:45:00,1.9275,82,1.8253,1.9333,1.378,4.458,-4.144,lose
34,XRPUSDT,BUY,6056,1766071800000,2025-12-18 15:30:00,6057,1766072700000,2025-12-18 15:45:00,1.9275,6078,1766092500000,2025-12-18 21:15:00,1.8145,22,1.9276,1.7975,0.005,6.744,-5.863,lose
