entry_id,symbol,direction,signal_index,signal_time,signal_datetime,entry_index,entry_time,entry_datetime,entry_price,exit_index,exit_time,exit_datetime,exit_price,duration_bars,peak_favorable_price,max_adverse_price,max_roe_pct,max_stoploss_pct,net_pnl_pct,label
32,LINKUSDT,BUY,5194,1765296000000,2025-12-09 16:00:00,5195,1765296900000,2025-12-09 16:15:00,14.726,5326,1765415700000,2025-12-11 01:15:00,13.79,132,15.006,13.776,1.901,6.451,-6.356,lose
33,LINKUSDT,SELL,5326,1765414800000,2025-12-11 01:00:00,5327,1765415700000,2025-12-11 01:15:00,13.79,5415,1765495800000,2025-12-11 23:30:00,14.038,89,13.382,14.207,2.959,3.024,-1.798,win
34,LINKUSDT,BUY,5415,1765494900000,2025-12-11 23:15:00,5416,1765495800000,2025-12-11 23:30:00,14.038,5486,1765559700000,2025-12-12 17:15:00,13.51,71,14.339,13.266,2.144,5.499,-3.761,win
35,LINKUSDT,SELL,5486,1765558800000,2025-12-12 17:00:00,5487,1765559700000,2025-12-12 17:15:00,13.51,6137,1766145600000,2025-12-19 12:00:00,12.439,651,11.728,13.965,13.19,3.368,7.927,win
36,LINKUSDT,BUY,6137,1766144700000,2025-12-19 11:45:00,6138,1766145600000,2025-12-19 12:00:00,12.439,6337,1766325600000,2025-12-21 14:00:00,12.244,200,12.752,12.214,2.516,1.809,-1.568,win
37,LINKUSDT,SELL,6337,1766324700000,2025-12-21 13:45:00,6338,1766325600000,2025-12-21 14:00:00,12.244,6420,1766400300000,2025-12-22 10:45:00,12.664,83,12.226,12.738,0.147,4.035,-3.43,lose
38,LINKUSDT,BUY,6420,1766399400000,2025-12-22 10:30:00,6421,1766400300000,2025-12-22 10:45:00,12.664,6505,1766476800000,2025-12-23 08:00:00,12.327,85,12.955,12.216,2.298,3.538,-2.661,win
39,LINKUSDT,SELL,6505,1766475900000,2025-12-23 07:45:00,6506,1766476800000,2025-12-23 08:00:00,12.327,6791,1766734200000,2025-12-26 07:30:00,12.454,286,11.976,12.539,2.847,1.72,-1.03,win
40,LINKUSDT,BUY,6791,1766733300000,2025-12-26 07:15:00,6792,1766734200000,2025-12-26 07:30:00,12.454,6830,1766769300000,2025-12-26 17:15:00,12.153,39,12.494,12.037,0.321,3.348,-2.417,lose
41,LINKUSDT,SELL,6830,1766768400000,2025-12-26 17:00:00,6831,1766769300000,2025-12-26 17:15:00,12.153,6946,1766873700000,2025-12-27 22:15:00,12.433,116,12.127,12.44,0.214,2.362,-2.304,lose
42,LINKUSDT,BUY,6946,1766872800000,2025-12-27 22:00:00,6947,1766873700000,2025-12-27 22:15:00,12.433,7100,1767012300000,2025-12-29 12:45:00,12.367,154,13.035,12.237,4.842,1.576,-0.531,win
43,LINKUSDT,SELL,7100,1767011400000,2025-12-29 12:30:00,7101,1767012300000,2025-12-29 12:45:00,12.367,7412,1767293100000,2026-01-01 18:45:00,12.443,312,12.142,12.598,1.819,1.868,-0.615,lose
44,LINKUSDT,BUY,7412,1767292200000,2026-01-01 18:30:00,7413,1767293100000,2026-01-01 18:45:00,12.443,7976,1767800700000,2026-01-07 15:45:00,13.389,564,14.231,12.428,14.37,0.121,7.603,win
45,LINKUSDT,SELL,7976,1767799800000,2026-01-07 15:30:00,7977,1767800700000,2026-01-07 15:45:00,13.389,8376,1768160700000,2026-01-11 19:45:00,13.279,400,13.018,13.554,2.771,1.232,0.822,win
46,LINKUSDT,BUY,8376,1768159800000,2026-01-11 19:30:00,8377,1768160700000,2026-01-11 19:45:00,13.279,8483,1768257000000,2026-01-12 22:30:00,13.049,107,13.517,12.9,1.792,2.854,-1.732,lose
47,LINKUSDT,SELL,8483,1768256100000,2026-01-12 22:15:00,8484,1768257000000,2026-01-12 22:30:00,13.049,8549,1768316400000,2026-01-13 15:00:00,13.397,66,13.03,13.516,0.146,3.579,-2.667,lose
48,LINKUSDT,BUY,8549,1768315500000,2026-01-13 14:45:00,8550,1768316400000,2026-01-13 15:00:00,13.397,8709,1768460400000,2026-01-15 07:00:00,13.847,160,14.404,13.339,7.517,0.433,3.359,win
49,LINKUSDT,SELL,8709,1768459500000,2026-01-15 06:45:00,8710,1768460400000,2026-01-15 07:00:00,13.847,8938,1768666500000,2026-01-17 16:15:00,13.868,229,13.418,14.207,3.098,2.6,-0.152,win
50,LINKUSDT,BUY,8938,1768665600000,2026-01-17 16:00:00,8939,1768666500000,2026-01-17 16:15:00,13.868,9066,1768781700000,2026-01-19 00:15:00,12.805,128,13.874,12.3,0.043,11.307,-7.665,lose
51,LINKUSDT,SELL,9066,1768780800000,2026-01-19 00:00:00,9067,1768781700000,2026-01-19 00:15:00,12.805,9376,1769060700000,2026-01-22 05:45:00,12.485,310,11.884,12.995,7.193,1.484,2.499,win
52,LINKUSDT,BUY,9376,1769059800000,2026-01-22 05:30:00,9377,1769060700000,2026-01-22 05:45:00,12.485,9436,1769114700000,2026-01-22 20:45:00,12.205,60,12.498,12.115,0.104,2.964,-2.243,lose
53,LINKUSDT,SELL,9436,1769113800000,2026-01-22 20:30:00,9437,1769114700000,2026-01-22 20:45:00,12.205,9820,1769460300000,2026-01-26 20:45:00,11.902,384,11.355,12.495,6.964,2.376,2.483,win
