entry_id,symbol,direction,signal_index,signal_time,signal_datetime,entry_index,entry_time,entry_datetime,entry_price,exit_index,exit_time,exit_datetime,exit_price,duration_bars,peak_favorable_price,max_adverse_price,max_roe_pct,max_stoploss_pct,net_pnl_pct,label
93,BNBUSDT,SELL,16716,1775665800000,2026-04-08 16:30:00,16717,1775666700000,2026-04-08 16:45:00,606.41,16922,1775852100000,2026-04-10 20:15:00,609.92,206,597.14,612.65,1.529,1.029,-0.579,lose
94,BNBUSDT,BUY,16922,1775851200000,2026-04-10 20:00:00,16923,1775852100000,2026-04-10 20:15:00,609.92,17041,1775959200000,2026-04-12 02:00:00,593.81,119,614.57,590.23,0.762,3.228,-2.641,lose
95,BNBUSDT,SELL,17041,1775958300000,2026-04-12 01:45:00,17042,1775959200000,2026-04-12 02:00:00,593.81,17193,1776096000000,2026-04-13 16:00:00,603.8,152,589.17,605.41,0.781,1.953,-1.682,lose
96,BNBUSDT,BUY,17193,1776095100000,2026-04-13 15:45:00,17194,1776096000000,2026-04-13 16:00:00,603.8,17656,1776512700000,2026-04-18 11:45:00,632.27,463,649.19,602.48,7.517,0.219,4.715,win
97,BNBUSDT,SELL,17656,1776511800000,2026-04-18 11:30:00,17657,1776512700000,2026-04-18 11:45:00,632.27,17871,1776706200000,2026-04-20 17:30:00,629.4,215,615.14,635.21,2.709,0.465,0.454,win
98,BNBUSDT,BUY,17871,1776705300000,2026-04-20 17:15:00,17872,1776706200000,2026-04-20 17:30:00,629.4,18101,1776913200000,2026-04-23 03:00:00,635.09,230,654.89,625.12,4.05,0.68,0.904,win
99,BNBUSDT,SELL,18101,1776912300000,2026-04-23 02:45:00,18102,1776913200000,2026-04-23 03:00:00,635.09,18459,1777235400000,2026-04-26 20:30:00,635.57,358,627.15,640.88,1.25,0.912,-0.076,lose
100,BNBUSDT,BUY,18459,1777234500000,2026-04-26 20:15:00,18460,1777235400000,2026-04-26 20:30:00,635.57,18502,1777274100000,2026-04-27 07:15:00,626.41,43,640.38,625.33,0.757,1.611,-1.441,lose
101,BNBUSDT,SELL,18502,1777273200000,2026-04-27 07:00:00,18503,1777274100000,2026-04-27 07:15:00,626.41,18707,1777458600000,2026-04-29 10:30:00,629.8,205,618.76,629.85,1.221,0.549,-0.541,lose
102,BNBUSDT,BUY,18707,1777457700000,2026-04-29 10:15:00,18708,1777458600000,2026-04-29 10:30:00,629.8,18729,1777478400000,2026-04-29 16:00:00,616.75,22,629.9,615.65,0.016,2.247,-2.072,lose
103,BNBUSDT,SELL,18729,1777477500000,2026-04-29 15:45:00,18730,1777478400000,2026-04-29 16:00:00,616.75,18914,1777644900000,2026-05-01 14:15:00,622.44,185,610.29,623.17,1.047,1.041,-0.923,lose
104,BNBUSDT,BUY,18914,1777644000000,2026-05-01 14:00:00,18915,1777644900000,2026-05-01 14:15:00,622.44,18987,1777710600000,2026-05-02 08:30:00,616.07,73,623.0,614.0,0.09,1.356,-1.023,lose
105,BNBUSDT,SELL,18987,1777709700000,2026-05-02 08:15:00,18988,1777710600000,2026-05-02 08:30:00,616.07,19045,1777762800000,2026-05-02 23:00:00,620.0,58,615.0,622.21,0.174,0.997,-0.638,lose
106,BNBUSDT,BUY,19045,1777761900000,2026-05-02 22:45:00,19046,1777762800000,2026-05-02 23:00:00,620.0,19524,1778193900000,2026-05-07 22:45:00,634.27,479,664.72,615.32,7.213,0.755,2.302,win
107,BNBUSDT,SELL,19524,1778193000000,2026-05-07 22:30:00,19525,1778193900000,2026-05-07 22:45:00,634.27,19606,1778267700000,2026-05-08 19:15:00,648.15,82,633.79,650.04,0.076,2.486,-2.188,lose
108,BNBUSDT,BUY,19606,1778266800000,2026-05-08 19:00:00,19607,1778267700000,2026-05-08 19:15:00,648.15,19736,1778384700000,2026-05-10 03:45:00,648.0,130,656.63,645.2,1.308,0.455,-0.023,lose
109,BNBUSDT,SELL,19736,1778383800000,2026-05-10 03:30:00,19737,1778384700000,2026-05-10 03:45:00,648.0,19784,1778427900000,2026-05-10 15:45:00,655.41,48,647.64,655.6,0.056,1.173,-1.144,lose
110,BNBUSDT,BUY,19784,1778427000000,2026-05-10 15:30:00,19785,1778427900000,2026-05-10 15:45:00,655.41,19978,1778602500000,2026-05-12 16:15:00,653.7,194,673.59,648.87,2.774,0.998,-0.261,win
111,BNBUSDT,SELL,19978,1778601600000,2026-05-12 16:00:00,19979,1778602500000,2026-05-12 16:15:00,653.7,20002,1778624100000,2026-05-12 22:15:00,668.36,24,650.99,668.44,0.415,2.255,-2.243,lose
112,BNBUSDT,BUY,20002,1778623200000,2026-05-12 22:00:00,20003,1778624100000,2026-05-12 22:15:00,668.36,20123,1778733000000,2026-05-14 04:30:00,667.88,121,686.14,664.11,2.66,0.636,-0.072,win
113,BNBUSDT,SELL,20123,1778732100000,2026-05-14 04:15:00,20124,1778733000000,2026-05-14 04:30:00,667.88,20174,1778778900000,2026-05-14 17:15:00,684.33,51,666.83,688.4,0.157,3.072,-2.463,lose
114,BNBUSDT,BUY,20174,1778778000000,2026-05-14 17:00:00,20175,1778778900000,2026-05-14 17:15:00,684.33,20296,1778888700000,2026-05-15 23:45:00,672.57,122,690.55,669.42,0.909,2.179,-1.718,lose
115,BNBUSDT,SELL,20296,1778887800000,2026-05-15 23:30:00,20297,1778888700000,2026-05-15 23:45:00,672.57,20744,1779291900000,2026-05-20 15:45:00,648.37,448,634.43,675.2,5.671,0.391,3.598,win
