timestamp,open,high,low,close,volume,datetime
1760621400000,4043.8,4067.66,4039.6,4051.76,77441.345,2025-10-16 13:30:00
1760622300000,4051.77,4059.02,4001.36,4018.88,119256.347,2025-10-16 13:45:00
1760623200000,4018.87,4024.77,3981.09,3985.53,116095.624,2025-10-16 14:00:00
1760624100000,3985.53,3998.98,3965.26,3993.91,139340.37,2025-10-16 14:15:00
1760625000000,3993.92,4058.0,3993.0,4053.3,166351.654,2025-10-16 14:30:00
1760625900000,4053.31,4055.95,4009.43,4013.83,95842.015,2025-10-16 14:45:00
1760626800000,4013.83,4018.75,3982.41,4010.84,98476.55,2025-10-16 15:00:00
1760627700000,4010.84,4012.56,3970.66,3977.13,77872.402,2025-10-16 15:15:00
1760628600000,3977.14,3984.46,3942.71,3951.36,149005.224,2025-10-16 15:30:00
1760629500000,3951.36,3952.51,3890.0,3905.04,303449.768,2025-10-16 15:45:00
1760630400000,3905.03,3912.85,3868.84,3900.07,225717.188,2025-10-16 16:00:00
1760631300000,3900.07,3908.45,3865.75,3877.2,131505.381,2025-10-16 16:15:00
1760632200000,3877.21,3907.27,3855.0,3892.53,163551.208,2025-10-16 16:30:00
1760633100000,3892.53,3966.29,3883.26,3962.79,174491.952,2025-10-16 16:45:00
1760634000000,3962.8,3963.32,3924.07,3926.76,145957.625,2025-10-16 17:00:00
1760634900000,3926.75,3960.31,3925.46,3944.0,78905.45,2025-10-16 17:15:00
1760635800000,3943.99,3952.61,3918.5,3925.38,52953.439,2025-10-16 17:30:00
1760636700000,3925.39,3933.59,3914.05,3920.15,55912.904,2025-10-16 17:45:00
1760637600000,3920.14,3920.71,3876.0,3884.56,116643.139,2025-10-16 18:00:00
1760638500000,3884.56,3907.1,3877.02,3887.38,67231.244,2025-10-16 18:15:00
1760639400000,3887.38,3914.9,3879.42,3906.12,66701.422,2025-10-16 18:30:00
1760640300000,3906.13,3917.86,3890.01,3903.53,53664.346,2025-10-16 18:45:00
1760641200000,3903.54,3911.51,3877.27,3882.29,47245.796,2025-10-16 19:00:00
1760642100000,3882.29,3888.38,3858.0,3873.5,68255.345,2025-10-16 19:15:00
1760643000000,3873.5,3876.53,3850.0,3860.73,95195.114,2025-10-16 19:30:00
1760643900000,3860.74,3889.88,3851.75,3865.97,67950.029,2025-10-16 19:45:00
1760644800000,3865.97,3879.87,3856.13,3859.7,33899.069,2025-10-16 20:00:00
1760645700000,3859.69,3870.47,3850.18,3857.05,23356.756,2025-10-16 20:15:00
1760646600000,3857.05,3860.24,3822.5,3845.1,116103.561,2025-10-16 20:30:00
1760647500000,3845.1,3863.0,3837.5,3849.67,52594.091,2025-10-16 20:45:00
1760648400000,3849.67,3863.24,3838.02,3857.33,43539.881,2025-10-16 21:00:00
1760649300000,3857.32,3872.19,3853.37,3868.55,34570.693,2025-10-16 21:15:00
