timestamp,open,high,low,close,volume,datetime,smc_fvg,smc_fvg_top,smc_fvg_bottom,smc_fvg_mitigated_index,smc_swing_hl,smc_swing_level,smc_bos,smc_choch,smc_bos_level,smc_bos_broken_index,smc_ob,smc_ob_top,smc_ob_bottom,smc_ob_volume,smc_ob_mitigated_index,smc_ob_pct,smc_liquidity,smc_liq_level,smc_liq_end_index,smc_liq_swept_index,atrbot_trail1,atrbot_trail2,atrbot_trend,atrbot_buy,atrbot_sell,atrbot_atr,vsr_upper,vsr_lower,vsr_signal,vsr_spike
1772626800000,2044.9,2045.42,2038.6,2040.65,24605.214,2026-03-04 12:20:00,,,,,-1.0,2038.6,,,,,,,,,,,-1.0,2041.36,544.0,595.0,2040.65,2027.01,1,False,False,6.82,,,0.0,False
1772627100000,2040.65,2045.42,2038.67,2040.37,19064.365,2026-03-04 12:25:00,,,,,,,,,,,,,,,,,,,,,2040.6245,2027.01,1,False,False,6.815,,,0.0,False
1772627400000,2040.36,2043.74,2035.2,2043.23,36514.012,2026-03-04 12:30:00,,,,,,,,,,,,,,,,,,,,,2040.8192,2027.01,1,False,False,6.9382,,,8.1291,False
1772627700000,2043.23,2051.04,2038.05,2049.35,28644.33,2026-03-04 12:35:00,1.0,2047.42,2043.74,5.0,,,,,,,,,,,,,,,,,2041.5478,2027.01,1,False,False,7.3705,,,0.437,False
1772628000000,2049.34,2052.6,2047.42,2049.3,27725.338,2026-03-04 12:40:00,,,,,,,,,,,,,,,,,,,,,2042.2026,2027.7745,1,False,False,7.214,,,0.0685,False
1772628300000,2049.31,2051.52,2046.33,2051.04,16428.402,2026-03-04 12:45:00,,,,,,,,,,,,,,,,,,,,,2042.958,2028.8191,1,False,False,7.0694,,,0.9621,False
1772628600000,2051.03,2052.28,2046.73,2048.35,16062.734,2026-03-04 12:50:00,,,,,,,,,,,,,,,,,,,,,2043.2327,2029.3109,1,False,False,6.9609,,,0.0519,False
1772628900000,2048.34,2053.88,2047.31,2053.31,26614.017,2026-03-04 12:55:00,,,,,,,,,,,,,,,,,,,,,2043.8529,2029.9869,1,False,False,6.933,,,1.6552,False
1772629200000,2053.32,2057.94,2051.61,2054.61,36138.087,2026-03-04 13:00:00,1.0,2054.09,2053.88,354.0,,,,,,,,,,,,,,,,,2044.5355,2030.7557,1,False,False,6.8899,,,0.8326,False
1772629500000,2054.62,2068.0,2054.09,2065.03,63387.15,2026-03-04 13:05:00,,,,,,,,,,,,,,,,,,,,,2046.0287,2031.246,1,False,False,7.3914,,,1.82,False
1772629800000,2065.03,2066.93,2057.13,2058.67,32124.242,2026-03-04 13:10:00,,,,,,,,,,,,,,,,,,,,,2046.5917,2031.4649,1,False,False,7.5634,,,1.1276,False
1772630100000,2058.66,2062.39,2054.94,2057.76,22855.309,2026-03-04 13:15:00,,,,,,,,,,,,,,,,,,,,,2047.0527,2031.9421,1,False,False,7.5553,,,0.6006,False
1772630400000,2057.77,2059.74,2054.32,2056.97,18641.719,2026-03-04 13:20:00,,,,,,,,,,,,,,,,,,,,,2047.435,2032.6295,1,False,False,7.4028,,,0.3798,False
1772630700000,2056.98,2062.31,2056.91,2058.85,8632.984,2026-03-04 13:25:00,,,,,,,,,,,,,,,,,,,,,2047.903,2033.3835,1,False,False,7.2597,,,1.3018,False
1772631000000,2058.85,2062.29,2055.2,2059.17,12438.742,2026-03-04 13:30:00,,,,,,,,,,,,,,,,,,,,,2048.3693,2033.8741,1,False,False,7.2476,,,1.0007,False
1772631300000,2059.16,2061.09,2055.48,2060.56,8347.623,2026-03-04 13:35:00,,,,,,,,,,,,,,,,,,,,,2048.9047,2034.6435,1,False,False,7.1306,,,0.7126,False
1772631600000,2060.55,2064.59,2060.13,2062.5,15575.353,2026-03-04 13:40:00,,,,,,,,,,,,,,,,,,,,,2049.4875,2035.6077,1,False,False,6.9399,,,1.9043,False
1772631900000,2062.5,2066.51,2061.0,2062.6,15250.713,2026-03-04 13:45:00,,,,,,,,,,,,,,,,,,,,,2049.9407,2036.2652,1,False,False,6.8377,,,0.0403,False
1772632200000,2062.59,2063.6,2060.15,2062.07,8962.199,2026-03-04 13:50:00,,,,,,,,,,,,,,,,,,,,,2050.3392,2037.1477,1,False,False,6.5958,,,0.8477,False
1772632500000,2062.08,2065.66,2060.65,2063.47,13478.625,2026-03-04 13:55:00,,,,,,,,,,,,,,,,,,,,,2050.7633,2037.7983,1,False,False,6.4825,,,1.0211,False
1772632800000,2063.47,2067.71,2061.8,2063.91,11482.45,2026-03-04 14:00:00,,,,,,,,,,,,,,,,,,,,,2051.3313,2038.4481,1,False,False,6.4416,,,0.3228,False
1772633100000,2063.9,2078.93,2061.82,2068.38,57835.062,2026-03-04 14:05:00,,,,,,,,,,,,,,,,,,,,,2052.0555,2038.4481,1,False,False,7.2036,,,9.2542,False
1772633400000,2068.38,2075.0,2067.66,2073.79,27804.211,2026-03-04 14:10:00,,,,,,,,,,,,,,,,,,,,,2053.0978,2038.6711,1,False,False,7.2134,,,0.4062,False
1772633700000,2073.79,2082.28,2068.63,2072.24,50915.885,2026-03-04 14:15:00,,,,,,,,,,,,,,,,,,,,,2053.5542,2038.6711,1,False,False,7.6731,,,0.6404,False
1772634000000,2072.25,2072.54,2068.78,2069.6,16419.665,2026-03-04 14:20:00,,,,,,,,,,,,,,,,,,,,,2054.225,2039.4377,1,False,False,7.3936,,,0.5356,False
1772634300000,2069.6,2079.52,2069.03,2077.51,31574.922,2026-03-04 14:25:00,1.0,2075.71,2072.54,27.0,,,,,,,,,,,,,,,,,2055.5837,2040.3541,1,False,False,7.6148,,,0.7015,False
1772634600000,2077.51,2109.92,2075.71,2106.06,191163.756,2026-03-04 14:30:00,,,,,,,,,,,,,,,,,,,,,2059.4323,2040.4034,1,False,False,9.5144,,,3.8918,False
1772634900000,2106.06,2106.85,2072.87,2083.42,162952.145,2026-03-04 14:35:00,,,,,,,,,,,,,,,,,,,,,2060.1081,2040.4034,1,False,False,11.262,,,0.0784,False
1772635200000,2083.43,2086.3,2065.0,2065.57,90209.083,2026-03-04 14:40:00,,,,,,,,,,,,,,,,,,,,,2060.1409,2040.4034,1,False,False,11.979,,,0.2364,False
1772635500000,2065.57,2077.5,2063.81,2076.78,65405.731,2026-03-04 14:45:00,,,,,,,,,,,,,,,,,,,,,2060.371,2040.4034,1,False,False,12.1012,,,0.1454,False
1772635800000,2076.78,2084.36,2072.63,2080.76,44442.237,2026-03-04 14:50:00,,,,,,,,,,,,,,,,,,,,,2060.6824,2040.4034,1,False,False,12.0747,,,0.1667,False
1772636100000,2080.75,2082.92,2075.0,2079.06,30348.309,2026-03-04 14:55:00,,,,,,,,,,,,,,,,,,,,,2060.9318,2040.4034,1,False,False,11.7779,,,0.1641,False
1772636400000,2079.05,2097.79,2077.88,2082.98,92078.126,2026-03-04 15:00:00,,,,,,,,,,,,,,,,,,,,,2061.3005,2040.4034,1,False,False,12.3588,,,1.2464,False
1772636700000,2082.98,2096.9,2080.89,2091.64,35381.262,2026-03-04 15:05:00,,,,,,,,,,,,,,,,,,,,,2061.943,2040.4034,1,False,False,12.6196,,,0.3696,False
1772637000000,2091.64,2096.65,2086.15,2088.21,23228.557,2026-03-04 15:10:00,,,,,,,,,,,,,,,,,,,,,2062.4112,2040.4034,1,False,False,12.4682,,,0.2012,False
