entry_id,symbol,direction,signal_index,signal_datetime,entry_index,entry_datetime,entry_price,exit_datetime,exit_price,duration_bars,max_roe_pct,max_stoploss_pct,net_pnl_pct,label,liq_filtered,danger_liq_dist_pct,danger_zone_type
92,AVAXUSDT,BUY,17880,2026-04-20 19:30:00,17881,2026-04-20 19:45:00,9.301,2026-04-23 01:15:00,9.309,214,4.0,1.484,0.086,win,True,0.738,BSL
93,AVAXUSDT,SELL,18094,2026-04-23 01:00:00,18095,2026-04-23 01:15:00,9.309,2026-04-24 21:15:00,9.432,176,1.794,1.794,-1.321,lose,True,1.464,SSL
94,AVAXUSDT,BUY,18270,2026-04-24 21:00:00,18271,2026-04-24 21:15:00,9.432,2026-04-25 18:15:00,9.299,84,0.7,1.633,-1.41,lose,True,0.73,BSL
95,AVAXUSDT,SELL,18354,2026-04-25 18:00:00,18355,2026-04-25 18:15:00,9.299,2026-04-26 10:00:00,9.443,63,0.194,1.699,-1.549,lose,True,1.358,SSL
96,AVAXUSDT,BUY,18417,2026-04-26 09:45:00,18418,2026-04-26 10:00:00,9.443,2026-04-27 07:00:00,9.242,84,1.239,2.542,-2.129,lose,True,0.612,BSL
97,AVAXUSDT,SELL,18501,2026-04-27 06:45:00,18502,2026-04-27 07:00:00,9.242,2026-04-29 05:30:00,9.34,186,1.796,1.212,-1.06,lose,True,0.749,SSL
100,AVAXUSDT,BUY,18934,2026-05-01 19:00:00,18935,2026-05-01 19:15:00,9.174,2026-05-03 03:30:00,9.036,129,0.774,1.711,-1.504,lose,True,0.755,BSL
101,AVAXUSDT,SELL,19063,2026-05-03 03:15:00,19064,2026-05-03 03:30:00,9.036,2026-05-04 03:15:00,9.323,95,0.808,3.298,-3.176,lose,True,0.475,SSL
103,AVAXUSDT,SELL,19521,2026-05-07 21:45:00,19522,2026-05-07 22:00:00,9.441,2026-05-08 16:45:00,9.753,75,0.328,3.76,-3.305,lose,True,1.223,SSL
108,AVAXUSDT,BUY,20166,2026-05-14 15:00:00,20167,2026-05-14 15:15:00,10.01,2026-05-15 13:30:00,9.696,89,1.229,3.377,-3.137,lose,True,1.324,BSL
110,AVAXUSDT,BUY,20739,2026-05-20 14:15:00,20740,2026-05-20 14:30:00,9.255,2026-05-22 20:00:00,9.211,214,3.717,1.243,-0.475,win,True,1.343,BSL
117,AVAXUSDT,SELL,21805,2026-05-31 16:45:00,21806,2026-05-31 17:00:00,8.824,2026-06-11 19:00:00,6.646,1064,29.533,2.799,24.683,win,True,1.083,SSL
121,AVAXUSDT,SELL,23341,2026-06-16 16:45:00,23342,2026-06-16 17:00:00,6.778,2026-06-20 21:00:00,6.136,400,16.303,3.541,9.472,win,True,0.963,SSL
124,AVAXUSDT,BUY,23901,2026-06-22 12:45:00,23902,2026-06-22 13:00:00,6.402,2026-06-23 08:45:00,6.101,79,1.031,6.232,-4.702,lose,True,0.059,BSL
125,AVAXUSDT,SELL,23980,2026-06-23 08:30:00,23981,2026-06-23 08:45:00,6.101,2026-06-23 22:00:00,6.426,53,0.131,5.786,-5.327,lose,True,0.75,SSL
127,AVAXUSDT,SELL,24110,2026-06-24 17:00:00,24111,2026-06-24 17:15:00,6.118,2026-06-25 02:15:00,6.393,36,2.109,6.048,-4.495,win,True,1.026,SSL
130,AVAXUSDT,BUY,24303,2026-06-26 17:15:00,24304,2026-06-26 17:30:00,6.494,2026-06-27 22:15:00,6.379,115,2.71,2.756,-1.771,win,True,0.258,BSL
133,AVAXUSDT,SELL,24669,2026-06-30 12:45:00,24670,2026-06-30 13:00:00,6.392,2026-07-01 05:15:00,6.683,65,0.172,5.21,-4.553,lose,True,0.191,SSL
134,AVAXUSDT,BUY,24734,2026-07-01 05:00:00,24735,2026-07-01 05:15:00,6.683,2026-07-05 03:00:00,6.802,375,6.419,1.9,1.781,win,True,0.858,BSL
135,AVAXUSDT,SELL,25109,2026-07-05 02:45:00,25110,2026-07-05 03:00:00,6.802,2026-07-05 23:45:00,6.924,83,0.838,2.999,-1.794,lose,True,0.309,SSL
138,AVAXUSDT,BUY,25508,2026-07-09 06:30:00,25509,2026-07-09 06:45:00,6.732,2026-07-11 23:45:00,6.556,260,1.5,2.778,-2.614,lose,True,0.121,BSL
141,AVAXUSDT,SELL,26195,2026-07-16 10:15:00,26196,2026-07-16 10:30:00,6.601,2026-07-18 02:15:00,6.624,159,3.575,0.803,-0.348,win,True,0.242,SSL
144,AVAXUSDT,BUY,26581,2026-07-20 10:45:00,26582,2026-07-20 11:00:00,6.539,2026-07-22 06:15:00,6.477,173,2.233,1.254,-0.948,win,True,1.137,BSL
146,AVAXUSDT,BUY,26803,2026-07-22 18:15:00,26804,2026-07-22 18:30:00,6.607,2026-07-23 14:30:00,6.48,80,0.832,2.861,-1.922,lose,True,0.096,BSL
156,AVAXUSDT,BUY,28376,2026-08-08 03:30:00,28377,2026-08-08 03:45:00,6.515,2026-08-09 13:30:00,6.48,135,0.982,1.335,-0.537,lose,True,0.002,BSL
157,AVAXUSDT,SELL,28511,2026-08-09 13:15:00,28512,2026-08-09 13:30:00,6.48,2026-08-09 18:00:00,6.546,18,0.108,1.682,-1.019,lose,True,0.971,SSL
161,AVAXUSDT,SELL,28977,2026-08-14 09:45:00,28978,2026-08-14 10:00:00,6.355,2026-08-15 01:00:00,6.496,60,0.173,2.502,-2.219,lose,True,1.208,SSL
166,AVAXUSDT,BUY,29891,2026-08-23 22:15:00,29892,2026-08-23 22:30:00,7.638,2026-08-25 01:15:00,7.591,108,0.144,3.247,-0.615,lose,True,0.192,BSL
