entry_id,symbol,direction,signal_index,signal_datetime,entry_index,entry_datetime,entry_price,exit_datetime,exit_price,duration_bars,max_roe_pct,max_stoploss_pct,net_pnl_pct,label,liq_filtered,danger_liq_dist_pct,danger_zone_type
92,BTCUSDT,BUY,18406,2026-04-26 07:00:00,18407,2026-04-26 07:15:00,77967.4,2026-04-27 08:45:00,77575.5,102,1.908,0.717,-0.503,lose,True,0.622,BSL
93,BTCUSDT,SELL,18508,2026-04-27 08:30:00,18509,2026-04-27 08:45:00,77575.5,2026-04-29 05:45:00,77203.3,180,2.501,0.846,0.48,win,True,1.255,SSL
94,BTCUSDT,BUY,18688,2026-04-29 05:30:00,18689,2026-04-29 05:45:00,77203.3,2026-04-29 16:30:00,75810.0,43,0.868,2.008,-1.805,lose,True,1.1,BSL
95,BTCUSDT,SELL,18731,2026-04-29 16:15:00,18732,2026-04-29 16:30:00,75810.0,2026-05-01 03:30:00,77147.2,140,1.243,2.125,-1.764,lose,True,1.227,SSL
99,BTCUSDT,SELL,19958,2026-05-12 11:00:00,19959,2026-05-12 11:15:00,80542.3,2026-05-14 15:45:00,80979.9,210,2.27,0.904,-0.543,win,True,1.04,SSL
100,BTCUSDT,BUY,20168,2026-05-14 15:30:00,20169,2026-05-14 15:45:00,80979.9,2026-05-15 14:00:00,78727.8,89,1.258,2.891,-2.781,lose,True,1.32,BSL
101,BTCUSDT,SELL,20257,2026-05-15 13:45:00,20258,2026-05-15 14:00:00,78727.8,2026-05-20 09:45:00,77478.3,463,3.447,1.022,1.587,win,True,1.057,SSL
102,BTCUSDT,BUY,20720,2026-05-20 09:30:00,20721,2026-05-20 09:45:00,77478.3,2026-05-22 15:45:00,76685.6,216,0.906,1.227,-1.023,lose,True,0.804,BSL
105,BTCUSDT,SELL,21270,2026-05-26 03:00:00,21271,2026-05-26 03:15:00,76530.0,2026-05-30 15:30:00,73908.6,433,5.35,2.022,3.425,win,True,0.213,SSL
106,BTCUSDT,BUY,21703,2026-05-30 15:15:00,21704,2026-05-30 15:30:00,73908.6,2026-06-01 06:15:00,73259.4,155,0.462,0.998,-0.878,lose,True,0.405,BSL
