entry_id,symbol,direction,signal_index,signal_datetime,entry_index,entry_datetime,entry_price,exit_datetime,exit_price,duration_bars,max_roe_pct,max_stoploss_pct,net_pnl_pct,label,liq_filtered,danger_liq_dist_pct,danger_zone_type
1,ADAUSDT,SELL,19,2025-10-16 18:15:00,20,2025-10-16 18:30:00,0.6477,2025-10-18 19:00:00,0.6348,194,8.646,1.22,1.992,win,False,,
4,ADAUSDT,BUY,488,2025-10-21 15:30:00,489,2025-10-21 15:45:00,0.6827,2025-10-22 01:45:00,0.6413,40,0.161,6.65,-6.064,lose,False,,
5,ADAUSDT,SELL,528,2025-10-22 01:30:00,529,2025-10-22 01:45:00,0.6413,2025-10-23 15:45:00,0.6418,152,5.738,0.702,-0.078,win,False,2.781,SSL
6,ADAUSDT,BUY,680,2025-10-23 15:30:00,681,2025-10-23 15:45:00,0.6418,2025-10-28 04:45:00,0.6646,436,8.024,0.888,3.553,win,False,6.365,BSL
7,ADAUSDT,SELL,1116,2025-10-28 04:30:00,1117,2025-10-28 04:45:00,0.6646,2025-11-05 19:00:00,0.5474,825,26.362,1.595,17.635,win,False,4.792,SSL
9,ADAUSDT,SELL,2031,2025-11-06 17:15:00,2032,2025-11-06 17:30:00,0.5247,2025-11-07 17:00:00,0.5667,94,1.048,8.672,-8.005,lose,False,1.563,SSL
10,ADAUSDT,BUY,2125,2025-11-07 16:45:00,2126,2025-11-07 17:00:00,0.5667,2025-11-08 20:00:00,0.5605,108,4.606,2.329,-1.094,win,False,7.535,BSL
11,ADAUSDT,SELL,2233,2025-11-08 19:45:00,2234,2025-11-08 20:00:00,0.5605,2025-11-09 17:00:00,0.5772,84,2.302,3.301,-2.979,win,False,7.85,SSL
12,ADAUSDT,BUY,2317,2025-11-09 16:45:00,2318,2025-11-09 17:00:00,0.5772,2025-11-11 18:15:00,0.5702,197,5.128,1.906,-1.213,win,False,5.579,BSL
13,ADAUSDT,SELL,2514,2025-11-11 18:00:00,2515,2025-11-11 18:15:00,0.5702,2025-11-12 14:15:00,0.5798,80,3.139,1.806,-1.684,win,False,3.551,SSL
14,ADAUSDT,BUY,2594,2025-11-12 14:00:00,2595,2025-11-12 14:15:00,0.5798,2025-11-12 17:15:00,0.5448,12,0.052,6.106,-6.037,lose,False,,
15,ADAUSDT,SELL,2606,2025-11-12 17:00:00,2607,2025-11-12 17:15:00,0.5448,2025-11-13 12:30:00,0.5632,77,1.083,4.901,-3.377,lose,False,5.195,SSL
16,ADAUSDT,BUY,2683,2025-11-13 12:15:00,2684,2025-11-13 12:30:00,0.5632,2025-11-13 18:00:00,0.529,22,0.959,6.214,-6.072,lose,False,,
17,ADAUSDT,SELL,2705,2025-11-13 17:45:00,2706,2025-11-13 18:00:00,0.529,2025-11-23 13:45:00,0.4141,943,26.749,1.002,21.72,win,False,2.363,SSL
21,ADAUSDT,SELL,4087,2025-11-28 03:15:00,4088,2025-11-28 03:30:00,0.4242,2025-12-02 12:00:00,0.3935,418,12.659,2.994,7.237,win,False,4.263,SSL
22,ADAUSDT,BUY,4505,2025-12-02 11:45:00,4506,2025-12-02 12:00:00,0.3935,2025-12-05 09:45:00,0.4307,279,15.807,0.229,9.454,win,False,10.826,BSL
23,ADAUSDT,SELL,4784,2025-12-05 09:30:00,4785,2025-12-05 09:45:00,0.4307,2025-12-07 18:30:00,0.4338,227,5.921,0.975,-0.72,win,False,13.35,SSL
