entry_id,symbol,direction,signal_index,signal_datetime,entry_index,entry_datetime,entry_price,exit_datetime,exit_price,duration_bars,max_roe_pct,max_stoploss_pct,net_pnl_pct,label,liq_filtered,danger_liq_dist_pct,danger_zone_type
78,DOGEUSDT,BUY,15169,2026-03-23 13:45:00,15170,2026-03-23 14:00:00,0.0942,2026-03-26 04:45:00,0.0944,251,3.981,1.953,0.17,win,True,1.398,BSL
87,DOGEUSDT,SELL,16385,2026-04-05 05:45:00,16386,2026-04-05 06:00:00,0.0907,2026-04-06 00:30:00,0.0931,74,1.147,3.0,-2.724,lose,True,0.337,SSL
88,DOGEUSDT,BUY,16459,2026-04-06 00:15:00,16460,2026-04-06 00:30:00,0.0931,2026-04-06 23:30:00,0.0902,92,0.505,3.533,-3.135,lose,True,0.279,BSL
91,DOGEUSDT,SELL,16752,2026-04-09 01:30:00,16753,2026-04-09 01:45:00,0.0914,2026-04-09 20:15:00,0.0939,74,0.547,2.835,-2.725,lose,True,1.1,SSL
92,DOGEUSDT,BUY,16826,2026-04-09 20:00:00,16827,2026-04-09 20:15:00,0.0939,2026-04-12 02:00:00,0.091,215,1.513,3.57,-3.026,lose,True,1.043,BSL
93,DOGEUSDT,SELL,17041,2026-04-12 01:45:00,17042,2026-04-12 02:00:00,0.091,2026-04-13 20:00:00,0.093,168,0.857,2.439,-2.231,lose,True,0.72,SSL
96,DOGEUSDT,BUY,17890,2026-04-20 22:00:00,17891,2026-04-20 22:15:00,0.0958,2026-04-27 16:00:00,0.0972,647,5.217,2.442,1.377,win,True,0.511,BSL
99,DOGEUSDT,SELL,18738,2026-04-29 18:00:00,18739,2026-04-29 18:15:00,0.1018,2026-04-30 02:15:00,0.107,32,0.913,6.403,-5.028,lose,True,0.466,SSL
100,DOGEUSDT,BUY,18770,2026-04-30 02:00:00,18771,2026-04-30 02:15:00,0.107,2026-05-07 00:00:00,0.1124,663,9.612,2.506,5.086,win,True,0.979,BSL
103,DOGEUSDT,SELL,19736,2026-05-10 03:30:00,19737,2026-05-10 03:45:00,0.1084,2026-05-10 18:00:00,0.1109,57,0.59,2.471,-2.241,lose,True,1.441,SSL
104,DOGEUSDT,BUY,19793,2026-05-10 17:45:00,19794,2026-05-10 18:00:00,0.1109,2026-05-15 16:00:00,0.1115,472,6.963,4.212,0.577,win,True,0.954,BSL
105,DOGEUSDT,SELL,20265,2026-05-15 15:45:00,20266,2026-05-15 16:00:00,0.1115,2026-05-17 10:45:00,0.1117,171,3.471,2.027,-0.161,win,True,0.224,SSL
106,DOGEUSDT,BUY,20436,2026-05-17 10:30:00,20437,2026-05-17 10:45:00,0.1117,2026-05-18 00:45:00,0.1067,56,0.976,5.981,-4.468,lose,True,1.419,BSL
108,DOGEUSDT,BUY,20791,2026-05-21 03:15:00,20792,2026-05-21 03:30:00,0.1057,2026-05-22 21:00:00,0.1039,166,0.955,2.923,-1.702,lose,True,0.552,BSL
111,DOGEUSDT,SELL,21263,2026-05-26 01:15:00,21264,2026-05-26 01:30:00,0.1009,2026-05-30 01:30:00,0.1004,384,4.488,2.863,0.515,win,True,0.537,SSL
