entry_id,symbol,direction,signal_index,signal_datetime,entry_index,entry_datetime,entry_price,exit_datetime,exit_price,duration_bars,max_roe_pct,max_stoploss_pct,net_pnl_pct,label,liq_filtered,danger_liq_dist_pct,danger_zone_type
73,ETHUSDT,SELL,15733,2026-03-29 10:45:00,15734,2026-03-29 11:00:00,1994.88,2026-03-30 04:30:00,2046.0,70,2.924,2.855,-2.563,win,False,9.468,SSL
74,ETHUSDT,BUY,15803,2026-03-30 04:15:00,15804,2026-03-30 04:30:00,2046.0,2026-04-02 03:45:00,2052.97,285,5.924,1.698,0.341,win,False,1.992,BSL
75,ETHUSDT,SELL,16088,2026-04-02 03:30:00,16089,2026-04-02 03:45:00,2052.97,2026-04-05 00:00:00,2064.43,273,1.823,1.512,-0.558,lose,False,1.729,SSL
76,ETHUSDT,BUY,16361,2026-04-04 23:45:00,16362,2026-04-05 00:00:00,2064.43,2026-04-05 07:45:00,2035.02,31,0.008,1.846,-1.425,lose,False,4.277,BSL
78,ETHUSDT,BUY,16454,2026-04-05 23:00:00,16455,2026-04-05 23:15:00,2096.4,2026-04-07 03:45:00,2107.99,114,3.721,0.482,0.553,win,False,2.686,BSL
79,ETHUSDT,SELL,16568,2026-04-07 03:30:00,16569,2026-04-07 03:45:00,2107.99,2026-04-07 22:45:00,2177.01,76,2.371,3.976,-3.274,win,False,2.892,SSL
80,ETHUSDT,BUY,16644,2026-04-07 22:30:00,16645,2026-04-07 22:45:00,2177.01,2026-04-09 08:00:00,2179.97,133,4.409,0.781,0.136,win,False,10.042,BSL
82,ETHUSDT,BUY,16897,2026-04-10 13:45:00,16898,2026-04-10 14:00:00,2221.64,2026-04-12 03:00:00,2222.26,148,4.877,0.726,0.028,win,False,1.677,BSL
83,ETHUSDT,SELL,17045,2026-04-12 02:45:00,17046,2026-04-12 03:00:00,2222.26,2026-04-13 19:30:00,2240.74,162,2.217,1.023,-0.832,win,False,2.467,SSL
84,ETHUSDT,BUY,17207,2026-04-13 19:15:00,17208,2026-04-13 19:30:00,2240.74,2026-04-15 03:00:00,2323.71,126,7.839,0.056,3.703,win,False,6.912,BSL
