entry_id,symbol,direction,signal_index,signal_datetime,entry_index,entry_datetime,entry_price,exit_datetime,exit_price,duration_bars,max_roe_pct,max_stoploss_pct,net_pnl_pct,label,liq_filtered,danger_liq_dist_pct,danger_zone_type
1,BNBUSDT,SELL,12,2025-10-16 16:30:00,13,2025-10-16 16:45:00,1140.49,2025-10-18 08:00:00,1118.02,157,10.477,2.146,1.97,win,False,,
5,BNBUSDT,SELL,405,2025-10-20 18:45:00,406,2025-10-20 19:00:00,1097.9,2025-10-23 06:30:00,1105.0,238,4.271,1.526,-0.647,win,False,3.04,SSL
6,BNBUSDT,BUY,643,2025-10-23 06:15:00,644,2025-10-23 06:30:00,1105.0,2025-10-24 17:15:00,1100.82,139,4.963,2.591,-0.378,win,False,,
8,BNBUSDT,BUY,948,2025-10-26 10:30:00,949,2025-10-26 10:45:00,1124.27,2025-10-28 20:45:00,1098.94,232,5.202,3.226,-2.253,win,False,,
9,BNBUSDT,SELL,1180,2025-10-28 20:30:00,1181,2025-10-28 20:45:00,1098.94,2025-11-07 08:30:00,968.98,911,20.017,2.815,11.826,win,False,2.053,SSL
10,BNBUSDT,BUY,2091,2025-11-07 08:15:00,2092,2025-11-07 08:30:00,968.98,2025-11-07 13:45:00,935.47,21,0.042,4.039,-3.458,lose,False,3.499,BSL
12,BNBUSDT,BUY,2134,2025-11-07 19:00:00,2135,2025-11-07 19:15:00,983.58,2025-11-10 17:00:00,979.49,279,3.616,0.902,-0.416,win,False,1.963,BSL
14,BNBUSDT,BUY,2902,2025-11-15 19:00:00,2903,2025-11-15 19:15:00,944.19,2025-11-16 16:45:00,917.27,86,0.677,3.07,-2.851,lose,False,,
17,BNBUSDT,SELL,3274,2025-11-19 16:00:00,3275,2025-11-19 16:15:00,897.87,2025-11-23 04:00:00,847.33,335,11.912,2.019,5.629,win,False,,
18,BNBUSDT,BUY,3609,2025-11-23 03:45:00,3610,2025-11-23 04:00:00,847.33,2025-11-25 15:15:00,842.76,237,3.502,2.045,-0.539,win,False,7.832,BSL
19,BNBUSDT,SELL,3846,2025-11-25 15:00:00,3847,2025-11-25 15:15:00,842.76,2025-11-26 17:30:00,885.33,105,0.327,5.323,-5.051,lose,False,,
20,BNBUSDT,BUY,3951,2025-11-26 17:15:00,3952,2025-11-26 17:30:00,885.33,2025-11-29 00:30:00,885.88,220,2.447,1.036,0.062,win,False,3.204,BSL
