entry_id,symbol,direction,signal_index,signal_datetime,entry_index,entry_datetime,entry_price,exit_datetime,exit_price,duration_bars,max_roe_pct,max_stoploss_pct,net_pnl_pct,label,liq_filtered,danger_liq_dist_pct,danger_zone_type
1,XRPUSDT,SELL,17,2025-10-16 17:45:00,18,2025-10-16 18:00:00,2.3659,2025-10-18 09:30:00,2.3593,158,7.515,1.475,0.279,win,False,,
2,XRPUSDT,BUY,175,2025-10-18 09:15:00,176,2025-10-18 09:30:00,2.3593,2025-10-21 07:15:00,2.4165,279,8.142,1.818,2.424,win,False,1.528,BSL
3,XRPUSDT,SELL,454,2025-10-21 07:00:00,455,2025-10-21 07:15:00,2.4165,2025-10-21 16:45:00,2.5114,38,0.67,4.759,-3.927,lose,False,2.406,SSL
4,XRPUSDT,BUY,492,2025-10-21 16:30:00,493,2025-10-21 16:45:00,2.5114,2025-10-22 07:15:00,2.3904,58,0.374,4.902,-4.818,lose,False,,
6,XRPUSDT,BUY,733,2025-10-24 04:45:00,734,2025-10-24 05:00:00,2.4285,2025-10-29 22:30:00,2.5951,550,11.052,0.099,6.86,win,False,,
7,XRPUSDT,SELL,1283,2025-10-29 22:15:00,1284,2025-10-29 22:30:00,2.5951,2025-10-31 20:00:00,2.5423,182,8.462,0.135,2.035,win,False,8.487,SSL
9,XRPUSDT,SELL,1686,2025-11-03 03:00:00,1687,2025-11-03 03:15:00,2.4425,2025-11-05 20:15:00,2.3426,260,15.435,0.389,4.09,win,False,,
11,XRPUSDT,SELL,2028,2025-11-06 16:30:00,2029,2025-11-06 16:45:00,2.2167,2025-11-07 18:00:00,2.3086,101,2.878,5.481,-4.146,win,False,,
12,XRPUSDT,BUY,2129,2025-11-07 17:45:00,2130,2025-11-07 18:00:00,2.3086,2025-11-08 17:15:00,2.2529,93,2.777,2.976,-2.413,win,False,12.044,BSL
14,XRPUSDT,BUY,2329,2025-11-09 19:45:00,2330,2025-11-09 20:00:00,2.3476,2025-11-11 12:45:00,2.4511,163,9.895,1.09,4.409,win,False,10.183,BSL
15,XRPUSDT,SELL,2492,2025-11-11 12:30:00,2493,2025-11-11 12:45:00,2.4511,2025-11-13 04:45:00,2.4766,160,5.569,2.448,-1.04,win,False,8.761,SSL
16,XRPUSDT,BUY,2652,2025-11-13 04:30:00,2653,2025-11-13 04:45:00,2.4766,2025-11-13 19:00:00,2.3401,57,2.007,6.085,-5.512,win,False,,
