timestamp,open,high,low,close,volume,datetime,smc_fvg,smc_fvg_top,smc_fvg_bottom,smc_fvg_mitigated_index,smc_swing_hl,smc_swing_level,smc_bos,smc_choch,smc_bos_level,smc_bos_broken_index,smc_ob,smc_ob_top,smc_ob_bottom,smc_ob_volume,smc_ob_mitigated_index,smc_ob_pct,smc_liquidity,smc_liq_level,smc_liq_end_index,smc_liq_swept_index,atrbot_trail1,atrbot_trail2,atrbot_trend,atrbot_buy,atrbot_sell,atrbot_atr,vsr_upper,vsr_lower,vsr_signal,vsr_spike
1760621400000,111092.6,111452.7,111014.2,111269.8,1985.659,2025-10-16 13:30:00,,,,,-1.0,111014.2,,,,,,,,,,,,,,,111269.8,110392.8,1,False,False,438.5,,,0.0,False
1760622300000,111269.8,111400.0,110611.0,110794.7,2458.748,2025-10-16 13:45:00,-1.0,111014.2,110891.3,4.0,,,,,,,,,,,,,,,,,111226.6091,110392.8,1,False,False,463.5357,,,0.0,False
1760623200000,110794.7,110891.3,110136.0,110153.5,3876.856,2025-10-16 14:00:00,-1.0,110611.0,110406.1,4.0,,,,,,,,,,,,,,,,,111129.0537,110392.8,1,False,False,484.376,,,4.8416,False
1760624100000,110153.4,110406.1,109637.8,110275.4,5029.671,2025-10-16 14:15:00,,,,,,,,,,,,,,,,,,,,,111066.7291,110392.8,1,False,False,504.6563,,,1.2566,False
1760625000000,110275.1,111377.7,110275.1,111289.0,5113.177,2025-10-16 14:30:00,1.0,110408.2,110406.1,6.0,,,,,,,,,,,,,,,,,111066.9014,110392.8,1,False,False,547.3666,,,0.0809,False
1760625900000,111289.0,111355.5,110408.2,110466.9,3306.861,2025-10-16 14:45:00,,,,,,,,,,,,,,,,,,,,,111052.6542,110392.8,1,False,False,575.9332,,,1.672,False
1760626800000,110466.9,110666.6,110077.9,110534.8,2488.676,2025-10-16 15:00:00,,,,,,,,,,,,,,,,,,,,,111041.6407,110392.8,1,False,False,576.8452,,,0.8548,False
1760627700000,110534.7,110577.7,109801.0,109989.9,2298.137,2025-10-16 15:15:00,,,,,,,,,,,,,,,,,,,,,111008.4471,110392.8,1,False,False,591.1205,,,0.2564,False
1760628600000,109989.8,110134.5,108805.8,109149.4,10146.876,2025-10-16 15:30:00,-1.0,109801.0,109182.1,13.0,,,,,,,,,,,,,,,,,110929.2908,110392.8,1,False,False,643.8047,110134.5,108805.8,12.0327,True
1760629500000,109149.3,109182.1,108250.0,108474.0,9178.461,2025-10-16 15:45:00,-1.0,108805.8,108761.6,11.0,,,,,,,,,,,,,,,,,110809.342,110392.8,1,False,False,664.3973,110134.5,108805.8,0.0876,False
1760630400000,108473.9,108761.6,108115.5,108510.0,5563.049,2025-10-16 16:00:00,,,,,,,,,,,,,,,,,,,,,110699.2202,110392.8,1,False,False,663.0903,110134.5,108805.8,0.3769,False
