timestamp,open,high,low,close,volume,datetime
1772626800000,2044.9,2045.42,2038.6,2040.65,24605.214,2026-03-04 12:20:00
1772627100000,2040.65,2045.42,2038.67,2040.37,19064.365,2026-03-04 12:25:00
1772627400000,2040.36,2043.74,2035.2,2043.23,36514.012,2026-03-04 12:30:00
1772627700000,2043.23,2051.04,2038.05,2049.35,28644.33,2026-03-04 12:35:00
1772628000000,2049.34,2052.6,2047.42,2049.3,27725.338,2026-03-04 12:40:00
1772628300000,2049.31,2051.52,2046.33,2051.04,16428.402,2026-03-04 12:45:00
1772628600000,2051.03,2052.28,2046.73,2048.35,16062.734,2026-03-04 12:50:00
1772628900000,2048.34,2053.88,2047.31,2053.31,26614.017,2026-03-04 12:55:00
1772629200000,2053.32,2057.94,2051.61,2054.61,36138.087,2026-03-04 13:00:00
1772629500000,2054.62,2068.0,2054.09,2065.03,63387.15,2026-03-04 13:05:00
1772629800000,2065.03,2066.93,2057.13,2058.67,32124.242,2026-03-04 13:10:00
1772630100000,2058.66,2062.39,2054.94,2057.76,22855.309,2026-03-04 13:15:00
1772630400000,2057.77,2059.74,2054.32,2056.97,18641.719,2026-03-04 13:20:00
1772630700000,2056.98,2062.31,2056.91,2058.85,8632.984,2026-03-04 13:25:00
1772631000000,2058.85,2062.29,2055.2,2059.17,12438.742,2026-03-04 13:30:00
1772631300000,2059.16,2061.09,2055.48,2060.56,8347.623,2026-03-04 13:35:00
1772631600000,2060.55,2064.59,2060.13,2062.5,15575.353,2026-03-04 13:40:00
1772631900000,2062.5,2066.51,2061.0,2062.6,15250.713,2026-03-04 13:45:00
1772632200000,2062.59,2063.6,2060.15,2062.07,8962.199,2026-03-04 13:50:00
1772632500000,2062.08,2065.66,2060.65,2063.47,13478.625,2026-03-04 13:55:00
1772632800000,2063.47,2067.71,2061.8,2063.91,11482.45,2026-03-04 14:00:00
1772633100000,2063.9,2078.93,2061.82,2068.38,57835.062,2026-03-04 14:05:00
1772633400000,2068.38,2075.0,2067.66,2073.79,27804.211,2026-03-04 14:10:00
1772633700000,2073.79,2082.28,2068.63,2072.24,50915.885,2026-03-04 14:15:00
1772634000000,2072.25,2072.54,2068.78,2069.6,16419.665,2026-03-04 14:20:00
1772634300000,2069.6,2079.52,2069.03,2077.51,31574.922,2026-03-04 14:25:00
