symbol,direction,signal_index,signal_datetime,entry_price,max_roe_pct,max_stoploss_pct,net_pnl_pct,duration_bars,label,total_active_bsl,total_active_ssl,danger_zone_type,n_danger_zones,n_safe_zones,nearest_danger_dist_pct,nearest_safe_dist_pct,has_danger_liq,danger_liq_close,safe_liq_present,liq_ratio,liq_ratio_risky,all_danger_dists
BNBUSDT,BUY,3188,2025-11-18 18:30:00,936.54,0.567,4.653,-4.129,86,lose,1,0,BSL,1,0,0.869,,True,True,False,,False,[0.869]
BNBUSDT,SELL,3274,2025-11-19 16:00:00,897.87,11.912,2.019,5.629,335,win,0,0,SSL,0,0,,,False,False,False,,False,[]
BNBUSDT,BUY,3609,2025-11-23 03:45:00,847.33,3.502,2.045,-0.539,237,win,1,0,BSL,1,0,7.832,,True,False,False,,False,[7.832]
BNBUSDT,SELL,3846,2025-11-25 15:00:00,842.76,0.327,5.323,-5.051,105,lose,1,0,SSL,0,1,,8.417,False,False,True,,False,[]
BNBUSDT,BUY,3951,2025-11-26 17:15:00,885.33,2.447,1.036,0.062,220,win,1,0,BSL,1,0,3.204,,True,False,False,,False,[3.204]
BNBUSDT,SELL,4171,2025-11-29 00:15:00,885.88,1.956,1.239,-1.235,150,lose,2,0,SSL,0,2,,1.957,False,False,True,,False,[]
BNBUSDT,BUY,4321,2025-11-30 13:45:00,896.82,0.394,5.477,-5.249,42,lose,2,0,BSL,2,0,0.713,,True,True,False,,False,"[0.713, 1.882]"
BNBUSDT,SELL,4363,2025-12-01 00:15:00,849.75,5.69,0.073,1.021,145,win,1,0,SSL,0,1,,7.525,False,False,True,,False,[]
BNBUSDT,BUY,4508,2025-12-02 12:30:00,841.07,10.44,0.203,6.678,223,win,1,1,BSL,1,1,8.635,2.326,True,False,True,3.713,False,[8.635]
BNBUSDT,SELL,4731,2025-12-04 20:15:00,897.24,2.978,1.275,0.245,217,win,2,1,SSL,1,2,8.44,2.007,True,False,True,4.206,False,[8.44]
BNBUSDT,BUY,4948,2025-12-07 02:30:00,895.04,0.379,2.735,-2.351,49,lose,4,2,BSL,4,2,0.37,2.737,True,True,True,0.135,True,"[0.37, 1.317, 2.257, 3.618]"
BNBUSDT,SELL,4997,2025-12-07 14:45:00,874.0,0.356,3.705,-3.577,22,lose,3,1,SSL,1,3,6.006,3.756,True,False,True,1.599,False,[6.006]
BNBUSDT,BUY,5019,2025-12-07 20:15:00,905.26,0.942,2.648,-1.281,121,lose,3,1,BSL,3,1,0.173,9.251,True,True,True,0.019,True,"[0.173, 1.103, 2.448]"
BNBUSDT,SELL,5140,2025-12-09 02:30:00,893.66,1.325,3.739,-3.143,56,lose,1,2,SSL,2,1,1.114,3.778,True,True,True,0.295,True,"[1.114, 8.074]"
BNBUSDT,BUY,5196,2025-12-09 16:30:00,921.75,0.738,3.711,-3.322,42,lose,1,2,BSL,1,2,0.615,4.128,True,True,True,0.149,True,[0.615]
BNBUSDT,SELL,5238,2025-12-10 03:00:00,891.13,3.583,2.761,0.329,178,win,1,2,SSL,2,1,0.833,4.073,True,True,True,0.205,True,"[0.833, 7.813]"
BNBUSDT,BUY,5416,2025-12-11 23:30:00,888.2,1.882,1.967,-0.517,262,lose,2,1,BSL,2,1,3.201,7.508,True,False,True,0.426,True,"[3.201, 4.416]"
BNBUSDT,SELL,5678,2025-12-14 17:00:00,883.61,4.849,1.408,1.082,215,win,3,2,SSL,2,3,1.487,2.337,True,True,True,0.636,True,"[1.487, 7.028]"
BNBUSDT,BUY,5893,2025-12-16 22:45:00,874.05,0.262,2.119,-1.706,49,lose,5,1,BSL,5,1,0.268,6.011,True,True,True,0.045,True,"[0.268, 2.274, 3.456, 4.872, 6.106]"
BNBUSDT,SELL,5942,2025-12-17 11:00:00,859.14,4.757,2.074,1.354,200,win,5,1,SSL,1,5,4.38,2.008,True,False,True,2.181,False,[4.38]
BNBUSDT,BUY,6142,2025-12-19 13:00:00,847.51,2.854,0.431,0.208,360,win,5,1,BSL,5,1,3.408,3.068,True,False,True,1.111,False,"[3.408, 5.477, 6.696, 8.156, 9.429]"
BNBUSDT,SELL,6502,2025-12-23 07:00:00,849.27,1.639,0.5,0.326,172,lose,6,2,SSL,2,6,0.572,2.414,True,True,True,0.237,True,"[0.572, 3.269]"
BNBUSDT,BUY,6674,2025-12-25 02:00:00,846.5,0.214,1.317,-0.981,37,lose,7,2,BSL,7,2,0.326,1.324,True,True,True,0.246,True,"[0.326, 2.749, 3.531, 5.602, 6.823, 8.285, 9.56]"
BNBUSDT,SELL,6711,2025-12-25 11:15:00,838.2,2.051,1.11,-0.429,181,win,7,2,SSL,2,7,0.347,1.32,True,True,True,0.263,True,"[0.347, 1.991]"
BNBUSDT,BUY,6892,2025-12-27 08:30:00,841.8,3.677,0.513,0.742,206,win,8,0,BSL,8,0,0.319,,True,True,False,,False,"[0.319, 0.886, 3.323, 4.11, 6.192, 7.42, 8.889, 10.171]"
BNBUSDT,SELL,7098,2025-12-29 12:00:00,848.05,0.196,1.96,-1.358,114,lose,5,1,SSL,1,5,1.308,3.342,True,True,True,0.391,True,[1.308]
BNBUSDT,BUY,7212,2025-12-30 16:30:00,859.57,2.178,0.387,-0.271,175,win,5,1,BSL,5,1,1.957,2.63,True,False,True,0.744,True,"[1.957, 3.997, 5.199, 6.638, 7.894]"
BNBUSDT,SELL,7387,2026-01-01 12:15:00,857.24,0.075,1.593,-1.591,85,lose,4,1,SSL,1,4,2.366,4.279,True,False,True,0.553,True,[2.366]
BNBUSDT,BUY,7472,2026-01-02 09:30:00,870.88,6.196,0.607,3.573,507,win,4,2,BSL,4,2,2.646,1.52,True,False,True,1.741,False,"[2.646, 3.833, 5.253, 6.493]"
BNBUSDT,SELL,7979,2026-01-07 16:15:00,902.0,2.993,0.373,0.246,227,win,1,4,SSL,4,1,1.127,1.823,True,True,True,0.619,True,"[1.127, 3.553, 4.917, 7.211]"
BNBUSDT,BUY,8206,2026-01-10 01:00:00,899.78,2.025,0.123,0.177,174,win,2,3,BSL,2,3,0.613,3.315,True,True,True,0.185,True,"[0.613, 2.074]"
BNBUSDT,SELL,8380,2026-01-11 20:30:00,901.37,0.811,1.588,-1.066,169,lose,1,4,SSL,4,1,0.288,1.894,True,True,True,0.152,True,"[0.288, 3.486, 4.851, 7.146]"
BNBUSDT,BUY,8549,2026-01-13 14:45:00,910.98,4.904,0.199,1.642,216,win,0,4,BSL,0,4,,1.34,False,False,True,,False,[]
BNBUSDT,SELL,8765,2026-01-15 20:45:00,925.94,0.229,1.959,-1.815,150,lose,1,4,SSL,4,1,2.934,3.081,True,False,True,0.952,True,"[2.934, 6.047, 7.376, 9.61]"
BNBUSDT,BUY,8915,2026-01-17 10:15:00,942.75,1.883,4.464,-3.086,151,lose,1,4,BSL,1,4,1.243,4.664,True,True,True,0.266,True,[1.243]
BNBUSDT,SELL,9066,2026-01-19 00:00:00,913.66,5.381,2.182,1.77,330,win,0,4,SSL,4,0,1.629,,True,False,False,,False,"[1.629, 4.784, 6.131, 8.395]"
BNBUSDT,BUY,9396,2026-01-22 10:30:00,897.49,0.924,2.114,-0.992,229,lose,0,2,BSL,0,2,,4.439,False,False,True,,False,[]
BNBUSDT,SELL,9625,2026-01-24 19:45:00,888.59,3.664,0.171,0.634,217,win,2,3,SSL,3,2,0.984,0.447,True,True,True,2.201,False,"[0.984, 3.482, 5.81]"
BNBUSDT,BUY,9842,2026-01-27 02:00:00,882.96,3.06,0.649,1.101,237,win,2,2,BSL,2,2,1.088,2.867,True,True,True,0.379,True,"[1.088, 2.672]"
BNBUSDT,SELL,10079,2026-01-29 13:15:00,892.68,18.388,0.036,12.605,455,win,0,2,SSL,2,0,3.925,,True,False,False,,False,"[3.925, 6.242]"
BNBUSDT,BUY,10534,2026-02-03 07:00:00,780.16,0.464,5.624,-5.517,47,lose,1,0,BSL,1,0,0.841,,True,True,False,,False,[0.841]
BNBUSDT,SELL,10581,2026-02-03 18:45:00,737.12,22.401,5.271,9.775,283,win,0,0,SSL,0,0,,,False,False,False,,False,[]
BNBUSDT,BUY,10864,2026-02-06 17:30:00,665.07,0.514,4.95,-4.335,65,lose,1,1,BSL,1,1,0.196,13.828,True,True,True,0.014,True,[0.196]
BNBUSDT,SELL,10929,2026-02-07 09:45:00,636.24,7.735,3.032,3.247,459,win,1,1,SSL,1,1,9.923,4.736,True,False,True,2.095,False,[9.923]
BNBUSDT,BUY,11388,2026-02-12 04:30:00,615.58,0.846,3.782,-3.639,103,lose,4,3,BSL,4,3,0.942,1.701,True,True,True,0.554,True,"[0.942, 4.397, 6.247, 8.251]"
BNBUSDT,SELL,11491,2026-02-13 06:15:00,593.18,0.101,4.381,-3.83,46,lose,4,2,SSL,2,4,0.98,4.754,True,True,True,0.206,True,"[0.98, 3.384]"
BNBUSDT,BUY,11537,2026-02-13 17:45:00,615.9,4.351,0.95,-0.321,192,win,4,2,BSL,4,2,0.889,4.633,True,True,True,0.192,True,"[0.889, 4.343, 6.191, 8.195]"
BNBUSDT,SELL,11729,2026-02-15 17:45:00,613.92,1.583,2.829,-2.043,123,lose,4,2,SSL,2,4,4.325,3.225,True,False,True,1.341,False,"[4.325, 6.648]"
BNBUSDT,BUY,11852,2026-02-17 00:30:00,626.46,0.884,2.754,-2.139,68,lose,4,3,BSL,4,3,1.159,3.044,True,True,True,0.381,True,"[1.159, 2.584, 4.401, 6.371]"
BNBUSDT,SELL,11920,2026-02-17 17:30:00,613.06,2.903,2.254,-0.741,284,win,4,2,SSL,2,4,4.191,3.37,True,False,True,1.244,False,"[4.191, 6.517]"
BNBUSDT,BUY,12204,2026-02-20 16:30:00,617.6,2.837,0.246,0.342,149,win,5,2,BSL,5,2,1.751,4.895,True,False,True,0.358,True,"[1.751, 2.61, 4.056, 5.899, 7.897]"
BNBUSDT,SELL,12353,2026-02-22 05:45:00,619.71,5.961,0.854,1.273,127,win,4,2,SSL,2,4,5.219,2.26,True,False,True,2.309,False,"[5.219, 7.52]"
BNBUSDT,BUY,12480,2026-02-23 13:30:00,611.82,0.026,3.643,-3.629,58,lose,4,1,BSL,4,1,3.579,6.328,True,False,True,0.566,True,"[3.579, 5.039, 6.9, 8.916]"
BNBUSDT,SELL,12538,2026-02-24 04:00:00,589.62,2.207,2.098,-0.95,97,win,4,1,SSL,1,4,2.801,7.479,True,False,True,0.374,True,[2.801]
BNBUSDT,BUY,12635,2026-02-25 04:15:00,595.22,7.711,0.953,3.273,223,win,4,1,BSL,4,1,6.468,3.715,True,False,True,1.741,False,"[6.468, 7.968, 9.881, 11.954]"
BNBUSDT,SELL,12858,2026-02-27 12:00:00,614.7,4.28,0.781,-0.395,134,win,4,1,SSL,1,4,6.766,2.317,True,False,True,2.92,False,[6.766]
BNBUSDT,BUY,12992,2026-02-28 21:30:00,617.13,5.884,0.972,1.35,245,win,4,1,BSL,4,1,1.914,7.134,True,False,True,0.268,True,"[1.914, 2.688, 5.98, 7.979]"
BNBUSDT,SELL,13237,2026-03-03 10:45:00,625.46,0.777,4.646,-4.256,89,lose,2,2,SSL,2,2,2.419,2.414,True,False,True,1.002,False,"[2.419, 8.37]"
BNBUSDT,BUY,13326,2026-03-04 09:00:00,652.08,2.201,1.681,-1.118,179,win,1,3,BSL,1,3,2.192,4.352,True,False,True,0.504,True,[2.192]
BNBUSDT,SELL,13505,2026-03-06 05:45:00,644.79,5.774,0.492,2.717,309,win,0,3,SSL,3,0,3.27,,True,False,False,,False,"[3.27, 5.344, 11.117]"
BNBUSDT,BUY,13814,2026-03-09 11:00:00,627.27,8.341,0.507,4.127,439,win,0,2,BSL,0,2,,2.7,False,False,True,,False,[]
BNBUSDT,SELL,14253,2026-03-14 00:45:00,653.16,0.488,1.237,-1.029,114,lose,0,5,SSL,5,0,0.016,,True,True,False,,False,"[0.016, 1.452, 2.78, 6.557, 12.256]"
BNBUSDT,BUY,14367,2026-03-15 05:15:00,659.88,4.24,0.491,0.924,225,win,0,5,BSL,0,5,,1.035,False,False,True,,False,[]
BNBUSDT,SELL,14592,2026-03-17 13:30:00,665.98,6.904,1.547,3.162,573,win,1,4,SSL,4,1,3.349,3.102,True,False,True,1.08,False,"[3.349, 4.651, 8.356, 13.945]"
BNBUSDT,BUY,15165,2026-03-23 12:45:00,644.92,0.699,2.758,-2.431,68,lose,4,3,BSL,4,3,0.176,3.348,True,True,True,0.053,True,"[0.176, 1.264, 4.639, 6.469]"
BNBUSDT,SELL,15233,2026-03-24 05:45:00,629.24,0.41,1.955,-1.691,83,lose,4,3,SSL,3,4,0.939,2.673,True,True,True,0.351,True,"[0.939, 3.005, 8.921]"
BNBUSDT,BUY,15316,2026-03-25 02:30:00,639.88,2.079,1.017,-0.85,112,win,4,3,BSL,4,3,0.965,2.586,True,True,True,0.373,True,"[0.965, 2.062, 5.463, 7.307]"
BNBUSDT,SELL,15428,2026-03-26 06:30:00,634.44,4.565,0.23,2.637,249,win,4,3,SSL,3,4,1.751,1.831,True,False,True,0.956,True,"[1.751, 3.8, 9.667]"
BNBUSDT,BUY,15677,2026-03-28 20:45:00,617.71,0.028,1.308,-1.238,68,lose,5,2,BSL,5,2,1.963,1.195,True,False,True,1.643,False,"[1.963, 4.589, 5.725, 9.248, 11.159]"
BNBUSDT,SELL,15745,2026-03-29 13:45:00,610.06,2.303,1.708,-1.656,73,win,5,1,SSL,1,5,6.057,3.242,True,False,True,1.869,False,[6.057]
BNBUSDT,BUY,15818,2026-03-30 08:00:00,620.16,0.256,2.515,-2.357,101,lose,5,2,BSL,5,2,1.56,3.685,True,False,True,0.423,True,"[1.56, 4.176, 5.307, 8.817, 10.719]"
BNBUSDT,SELL,15919,2026-03-31 09:15:00,605.54,1.146,2.393,-1.929,54,lose,6,2,SSL,2,6,1.36,2.542,True,True,True,0.535,True,"[1.36, 5.356]"
BNBUSDT,BUY,15973,2026-03-31 22:45:00,617.22,0.881,2.928,-2.805,110,lose,6,1,BSL,6,1,0.601,7.147,True,True,True,0.084,True,"[0.601, 2.044, 4.672, 5.809, 9.335, 11.247]"
BNBUSDT,SELL,16083,2026-04-02 02:15:00,599.91,4.867,0.237,1.82,203,win,6,1,SSL,1,6,4.468,3.504,True,False,True,1.275,False,[4.468]
BNBUSDT,BUY,16286,2026-04-04 05:00:00,588.99,3.703,0.292,1.438,275,win,6,0,BSL,6,0,5.423,,True,False,False,,False,"[5.423, 6.935, 9.689, 10.88, 14.575, 16.579]"
BNBUSDT,SELL,16561,2026-04-07 01:45:00,597.46,0.877,2.767,-2.465,77,lose,7,1,SSL,1,7,1.307,1.855,True,True,True,0.705,True,[1.307]
BNBUSDT,BUY,16638,2026-04-07 21:00:00,612.19,2.155,1.753,-0.944,78,win,6,1,BSL,6,1,1.428,3.682,True,True,True,0.388,True,"[1.428, 2.882, 5.532, 6.678, 10.233, 12.161]"
BNBUSDT,SELL,16716,2026-04-08 16:30:00,606.41,1.529,1.029,-0.579,206,lose,6,1,SSL,1,6,2.764,2.394,True,False,True,1.154,False,[2.764]
BNBUSDT,BUY,16922,2026-04-10 20:00:00,609.92,0.762,3.228,-2.641,119,lose,7,1,BSL,7,1,0.265,3.323,True,True,True,0.08,True,"[0.265, 1.805, 3.265, 5.925, 7.075, 10.643, 12.578]"
BNBUSDT,SELL,17041,2026-04-12 01:45:00,593.81,0.781,1.953,-1.682,152,lose,6,1,SSL,1,6,0.701,4.567,True,True,True,0.153,True,[0.701]
BNBUSDT,BUY,17193,2026-04-13 15:45:00,603.8,7.517,0.219,4.715,463,win,6,1,BSL,6,1,2.837,2.343,True,False,True,1.211,False,"[2.837, 4.312, 6.999, 8.161, 11.765, 13.719]"
BNBUSDT,SELL,17656,2026-04-18 11:30:00,632.27,2.709,0.465,0.454,215,win,3,3,SSL,3,3,0.482,3.29,True,True,True,0.146,True,"[0.482, 2.867, 6.741]"
BNBUSDT,BUY,17871,2026-04-20 17:15:00,629.4,4.05,0.68,0.904,230,win,4,3,BSL,4,3,0.935,0.946,True,True,True,0.989,True,"[0.935, 3.761, 7.219, 9.094]"
BNBUSDT,SELL,18101,2026-04-23 02:45:00,635.09,1.25,0.912,-0.076,358,lose,2,3,SSL,3,2,1.833,6.258,True,False,True,0.293,True,"[1.833, 3.298, 7.155]"
BNBUSDT,BUY,18459,2026-04-26 20:15:00,635.57,0.757,1.611,-1.441,43,lose,3,3,BSL,3,3,0.593,1.907,True,True,True,0.311,True,"[0.593, 6.178, 8.035]"
BNBUSDT,SELL,18502,2026-04-27 07:00:00,626.41,1.221,0.549,-0.541,205,lose,3,3,SSL,3,3,0.473,2.064,True,True,True,0.229,True,"[0.473, 1.958, 5.868]"
BNBUSDT,BUY,18707,2026-04-29 10:15:00,629.8,0.016,2.247,-2.072,22,lose,3,2,BSL,3,2,1.515,2.486,True,False,True,0.609,True,"[1.515, 7.151, 9.025]"
BNBUSDT,SELL,18729,2026-04-29 15:45:00,616.75,1.047,1.041,-0.923,185,lose,4,2,SSL,2,4,0.422,1.744,True,True,True,0.242,True,"[0.422, 4.394]"
BNBUSDT,BUY,18914,2026-05-01 14:00:00,622.44,0.09,1.356,-1.023,73,lose,3,2,BSL,3,2,2.715,1.333,True,False,True,2.038,False,"[2.715, 8.418, 10.314]"
BNBUSDT,SELL,18987,2026-05-02 08:15:00,616.07,0.174,0.997,-0.638,58,lose,4,2,SSL,2,4,0.312,0.745,True,True,True,0.419,True,"[0.312, 4.288]"
BNBUSDT,BUY,19045,2026-05-02 22:45:00,620.0,7.213,0.755,2.302,479,win,3,2,BSL,3,2,3.119,0.944,True,False,True,3.304,False,"[3.119, 8.845, 10.748]"
BNBUSDT,SELL,19524,2026-05-07 22:30:00,634.27,0.076,2.486,-2.188,82,lose,5,2,SSL,2,5,0.424,1.447,True,True,True,0.293,True,"[0.424, 7.035]"
BNBUSDT,BUY,19606,2026-05-08 19:00:00,648.15,1.308,0.455,-0.023,130,lose,4,3,BSL,4,3,0.969,1.836,True,True,True,0.528,True,"[0.969, 2.752, 4.117, 5.938]"
BNBUSDT,SELL,19736,2026-05-10 03:30:00,648.0,0.056,1.173,-1.144,48,lose,3,3,SSL,3,3,1.814,2.776,True,False,True,0.653,True,"[1.814, 2.534, 9.005]"
BNBUSDT,BUY,19784,2026-05-10 15:30:00,655.41,2.774,0.998,-0.261,194,win,3,4,BSL,3,4,1.614,0.934,True,False,True,1.728,False,"[1.614, 2.964, 4.765]"
BNBUSDT,SELL,19978,2026-05-12 16:00:00,653.7,0.415,2.255,-2.243,24,lose,1,4,SSL,4,1,0.675,5.039,True,True,True,0.134,True,"[0.675, 2.67, 3.384, 9.798]"
BNBUSDT,BUY,20002,2026-05-12 22:00:00,668.36,2.66,0.636,-0.072,121,win,1,4,BSL,1,4,2.735,2.854,True,False,True,0.958,True,[2.735]
BNBUSDT,SELL,20123,2026-05-14 04:15:00,667.88,0.157,3.072,-2.463,51,lose,1,4,SSL,4,1,2.784,2.809,True,False,True,0.991,True,"[2.784, 4.736, 5.435, 11.713]"
BNBUSDT,BUY,20174,2026-05-14 17:00:00,684.33,0.909,2.179,-1.718,122,lose,1,4,BSL,1,4,0.337,5.121,True,True,True,0.066,True,[0.337]
BNBUSDT,SELL,20296,2026-05-15 23:30:00,672.57,5.671,0.391,3.598,448,win,0,4,SSL,4,0,3.462,,True,False,False,,False,"[3.462, 5.4, 6.094, 12.329]"
BNBUSDT,BUY,20744,2026-05-20 15:30:00,648.37,2.557,0.321,0.168,228,win,1,3,BSL,1,3,1.853,1.87,True,False,True,0.991,True,[1.853]
BNBUSDT,SELL,20972,2026-05-23 00:30:00,649.46,2.226,0.619,-0.585,75,win,1,3,SSL,3,1,2.034,1.682,True,False,True,1.209,False,"[2.034, 2.753, 9.209]"
BNBUSDT,BUY,21047,2026-05-23 19:15:00,653.26,3.1,0.499,0.715,218,win,1,2,BSL,1,2,1.091,3.319,True,True,True,0.329,True,[1.091]
BNBUSDT,SELL,21265,2026-05-26 01:45:00,657.93,4.485,1.607,1.497,382,win,1,3,SSL,3,1,0.775,1.987,True,True,True,0.39,True,"[0.775, 4.005, 10.378]"
BNBUSDT,BUY,21647,2026-05-30 01:15:00,648.08,15.2,0.088,9.809,180,win,0,2,BSL,0,2,,2.546,False,False,True,,False,[]
BNBUSDT,SELL,21827,2026-05-31 22:15:00,711.65,21.748,2.775,17.277,610,win,1,2,SSL,2,1,11.251,2.981,True,False,True,3.774,False,"[11.251, 17.143]"
BNBUSDT,BUY,22437,2026-06-07 06:45:00,588.7,3.82,0.8,-0.438,223,win,2,1,BSL,2,1,3.772,2.861,True,False,True,1.318,False,"[3.772, 7.32]"
BNBUSDT,SELL,22660,2026-06-09 14:30:00,586.12,0.891,3.03,-2.527,168,lose,2,2,SSL,2,2,0.197,4.229,True,True,True,0.047,True,"[0.197, 2.434]"
BNBUSDT,BUY,22828,2026-06-11 08:30:00,600.93,2.158,0.754,0.361,334,win,2,1,BSL,2,1,1.66,4.838,True,False,True,0.343,True,"[1.66, 5.135]"
BNBUSDT,SELL,23162,2026-06-14 20:00:00,603.1,0.002,2.409,-2.063,12,lose,1,2,SSL,2,1,0.787,4.757,True,True,True,0.165,True,"[0.787, 5.181]"
BNBUSDT,BUY,23174,2026-06-14 23:00:00,615.54,2.863,2.4,-1.62,153,win,1,3,BSL,1,3,2.64,1.331,True,False,True,1.983,False,[2.64]
BNBUSDT,SELL,23327,2026-06-16 13:15:00,605.57,5.76,1.21,2.951,358,win,1,2,SSL,2,1,1.191,1.971,True,True,True,0.604,True,"[1.191, 5.567]"
BNBUSDT,BUY,23685,2026-06-20 06:45:00,587.7,2.568,1.021,-0.74,285,win,2,1,BSL,2,1,3.573,2.696,True,False,True,1.325,False,"[3.573, 5.072]"
BNBUSDT,SELL,23970,2026-06-23 06:00:00,583.35,6.348,0.115,2.493,205,win,4,1,SSL,1,4,1.971,1.679,True,False,True,1.174,False,[1.971]
BNBUSDT,BUY,24175,2026-06-25 09:15:00,568.81,0.079,4.977,-4.683,18,lose,6,1,BSL,6,1,0.142,4.059,True,True,True,0.035,True,"[0.142, 1.945, 4.278, 5.373, 7.012, 8.561]"
BNBUSDT,SELL,24193,2026-06-25 13:45:00,542.17,0.0,5.27,-3.477,413,lose,6,0,SSL,0,6,,5.063,False,False,True,,False,[]
BNBUSDT,BUY,24606,2026-06-29 21:00:00,561.02,0.216,1.962,-1.902,47,lose,7,1,BSL,7,1,0.058,2.727,True,True,True,0.021,True,"[0.058, 1.533, 3.36, 5.726, 6.836, 8.498, 10.068]"
BNBUSDT,SELL,24653,2026-06-30 08:45:00,550.35,2.369,1.067,-0.289,139,win,8,1,SSL,1,8,0.841,0.684,True,True,True,1.23,False,[0.841]
BNBUSDT,BUY,24792,2026-07-01 19:30:00,551.94,7.59,0.982,3.493,454,win,7,0,BSL,7,0,1.704,,True,False,False,,False,"[1.704, 3.203, 5.061, 7.465, 8.594, 10.283, 11.879]"
BNBUSDT,SELL,25246,2026-07-06 13:00:00,571.22,0.13,3.743,-3.109,40,lose,4,2,SSL,2,4,0.053,3.838,True,True,True,0.014,True,"[0.053, 2.088]"
BNBUSDT,BUY,25286,2026-07-06 23:00:00,588.98,0.003,2.088,-1.895,48,lose,4,2,BSL,4,2,0.707,3.067,True,True,True,0.23,True,"[0.707, 1.765, 3.348, 4.843]"
BNBUSDT,SELL,25334,2026-07-07 11:00:00,577.82,2.984,1.67,0.464,175,win,4,2,SSL,2,4,1.195,2.652,True,True,True,0.45,True,"[1.195, 3.206]"
BNBUSDT,BUY,25509,2026-07-09 06:45:00,575.14,1.44,1.181,-0.483,262,lose,4,1,BSL,4,1,3.13,2.755,True,False,True,1.136,False,"[3.13, 4.213, 5.834, 7.366]"
BNBUSDT,SELL,25771,2026-07-12 00:15:00,572.36,0.37,2.221,-1.817,50,lose,4,2,SSL,2,4,0.37,3.631,True,True,True,0.102,True,"[0.37, 2.283]"
BNBUSDT,BUY,25821,2026-07-12 12:45:00,582.76,0.079,1.654,-1.481,44,lose,5,2,BSL,5,2,0.213,2.148,True,True,True,0.099,True,"[0.213, 1.782, 2.851, 4.451, 5.962]"
BNBUSDT,SELL,25865,2026-07-12 23:45:00,574.13,2.022,1.31,-1.008,150,win,5,2,SSL,2,5,0.677,1.72,True,True,True,0.394,True,"[0.677, 2.584]"
BNBUSDT,BUY,26015,2026-07-14 13:15:00,579.92,1.107,0.936,-0.604,211,lose,5,2,BSL,5,2,0.704,1.669,True,True,True,0.422,True,"[0.704, 2.28, 3.354, 4.962, 6.481]"
BNBUSDT,SELL,26226,2026-07-16 18:00:00,576.42,3.596,0.165,1.029,185,win,5,1,SSL,1,5,2.971,1.316,True,False,True,2.258,False,[2.971]
BNBUSDT,BUY,26411,2026-07-18 16:15:00,570.49,0.687,1.311,-0.682,159,lose,6,2,BSL,6,2,0.405,0.518,True,True,True,0.782,True,"[0.405, 2.369, 3.971, 5.063, 6.697, 8.241]"
BNBUSDT,SELL,26570,2026-07-20 08:00:00,566.6,0.344,1.603,-1.433,41,lose,6,1,SSL,1,6,1.289,1.095,True,True,True,1.178,False,[1.289]
BNBUSDT,BUY,26611,2026-07-20 18:15:00,574.72,0.954,1.042,-0.875,143,lose,5,2,BSL,5,2,1.615,1.25,True,False,True,1.292,False,"[1.615, 3.206, 4.29, 5.912, 7.445]"
BNBUSDT,SELL,26754,2026-07-22 06:00:00,569.69,2.382,1.078,0.362,332,win,5,2,SSL,2,5,0.378,0.887,True,True,True,0.426,True,"[0.378, 1.825]"
BNBUSDT,BUY,27086,2026-07-25 17:00:00,567.63,1.756,0.359,-0.189,219,lose,5,2,BSL,5,2,1.254,0.204,True,True,True,6.134,False,"[1.254, 4.495, 5.592, 7.235, 8.787]"
BNBUSDT,SELL,27305,2026-07-27 23:45:00,566.56,0.718,1.684,-1.204,99,lose,5,2,SSL,2,5,0.016,1.445,True,True,True,0.011,True,"[0.016, 1.282]"
BNBUSDT,BUY,27404,2026-07-29 00:30:00,573.38,4.05,1.371,1.66,326,win,5,1,BSL,5,1,0.238,1.205,True,True,True,0.198,True,"[0.238, 3.447, 4.533, 6.159, 7.696]"
BNBUSDT,SELL,27730,2026-08-01 10:00:00,582.9,1.578,0.482,-0.405,75,lose,4,0,SSL,0,4,,1.757,False,False,True,,False,[]
BNBUSDT,BUY,27805,2026-08-02 04:45:00,585.26,3.557,0.654,1.551,372,win,4,0,BSL,4,0,1.347,,True,True,False,,False,"[1.347, 2.411, 4.004, 5.51]"
BNBUSDT,SELL,28177,2026-08-06 01:45:00,594.34,1.471,0.739,0.089,205,lose,3,2,SSL,2,3,0.524,0.847,True,True,True,0.619,True,"[0.524, 1.929]"
BNBUSDT,BUY,28382,2026-08-08 05:00:00,593.81,3.141,0.103,1.143,227,win,2,0,BSL,2,0,2.507,,True,False,False,,False,"[2.507, 3.991]"
BNBUSDT,SELL,28609,2026-08-10 13:45:00,600.6,0.498,1.307,-1.094,81,lose,1,0,SSL,0,1,,2.815,False,False,True,,False,[]
BNBUSDT,BUY,28690,2026-08-11 10:00:00,607.17,2.258,0.352,0.069,219,win,1,1,BSL,1,1,1.702,0.824,True,False,True,2.065,False,[1.702]
BNBUSDT,SELL,28909,2026-08-13 16:45:00,607.59,0.739,0.933,-0.708,144,lose,1,1,SSL,1,1,0.893,0.497,True,True,True,1.795,False,[0.893]
BNBUSDT,BUY,29053,2026-08-15 04:45:00,611.89,0.217,0.757,-0.69,82,lose,0,1,BSL,0,1,,1.589,False,False,True,,False,[]
BNBUSDT,SELL,29135,2026-08-16 01:15:00,607.67,1.233,0.331,-0.234,342,lose,1,1,SSL,1,1,0.906,0.484,True,True,True,1.871,False,[0.906]
BNBUSDT,BUY,29477,2026-08-19 14:45:00,609.09,19.383,0.008,12.266,346,win,0,0,BSL,0,0,,,False,False,False,,False,[]
