trade_idx,datetime,symbol,trade_type,direction,entry_price,exit_price,exit_reason,duration_bars,pos_size_usd,leverage_used,sl_pct,net_pnl_pct,pnl_usd,is_win,equity_after,drawdown_pct
338,2026-04-09 15:50:00,LINKUSDT,TREND,BUY,8.941,9.1198,TP,77,4648.80318622653,0.6666666666666669,1.5,1.9,88.32726053830406,True,7061.532039878098,0.0
339,2026-04-09 16:15:00,OPUSDT,TREND,BUY,0.1147,0.1125,REVERSE_SIGNAL,391,2999.801206405309,0.42480883602378927,2.354,-2.018,-60.53598834525913,False,7000.9960515328385,0.8572642310960089
340,2026-04-10 00:45:00,FETUSDT,TREND,SELL,0.2412,0.2364,TP,41,3671.2092561787304,0.5243838489774515,1.907,1.9,69.75297586739588,True,7070.749027400234,0.0
341,2026-04-10 03:20:00,SOLUSDT,FADE,BUY,82.68,84.3336,TP,112,4713.83268493349,0.6666666666666667,1.5,1.93,90.97697081921635,True,7161.72599821945,0.0
342,2026-04-10 03:45:00,RENDERUSDT,FADE,BUY,2.0225,2.0629,TP,56,4774.483998812967,0.6666666666666667,1.5,1.93,92.14754117709025,True,7253.87353939654,0.0
343,2026-04-10 06:55:00,XRPUSDT,FADE,BUY,1.3395,1.3518,REVERSE_SIGNAL,92,4835.915692931027,0.6666666666666666,1.5,0.848,41.008565076055106,True,7294.882104472595,0.0
344,2026-04-10 07:25:00,AVAXUSDT,FADE,BUY,9.2497,9.4347,TP,77,4863.254736315063,0.6666666666666667,1.5,1.93,93.86081641088072,True,7388.742920883476,0.0
345,2026-04-10 14:40:00,ADAUSDT,FADE,SELL,0.255,0.253,REVERSE_SIGNAL,123,4925.828613922317,0.6666666666666667,1.5,0.727,35.810774023215245,True,7424.553694906691,0.0
346,2026-04-11 00:10:00,AVAXUSDT,FADE,BUY,9.3265,9.352,REVERSE_SIGNAL,179,4859.001109232128,0.6544502617801048,1.528,0.203,9.86377225174122,True,7434.417467158432,0.0
347,2026-04-11 00:50:00,BNBUSDT,FADE,BUY,603.925,608.52,REVERSE_SIGNAL,204,4956.278311438955,0.6666666666666666,1.5,0.691,34.24788313204318,True,7468.6653502904755,0.0
348,2026-04-11 01:00:00,ADAUSDT,FADE,BUY,0.2527,0.2464,SL,164,2948.5453416069786,0.39478878799842093,2.533,-2.57,-75.77761527929934,False,7392.887735011176,1.0146071851559426
349,2026-04-11 04:30:00,SOLUSDT,FADE,BUY,83.94,84.61,REVERSE_SIGNAL,125,4928.591823340785,0.6666666666666667,1.5,0.728,35.88014847392091,True,7428.767883485097,0.5341980786945704
350,2026-04-11 08:45:00,BTCUSDT,FADE,BUY,72587.13,73120.6,REVERSE_SIGNAL,102,4952.511922323398,0.6666666666666666,1.5,0.665,32.9342042834506,True,7461.702087768547,0.09323302351011725
351,2026-04-11 16:25:00,FETUSDT,FADE,SELL,0.2419,0.248,SL,37,2791.508450343639,0.37411148522259635,2.673,-2.57,-71.74176717383152,False,7389.960320594716,1.0538031362283289
352,2026-04-11 17:10:00,OPUSDT,TREND,BUY,0.1129,0.1152,TP,17,4926.640213729811,0.6666666666666667,1.5,1.9,93.6061640608664,True,7483.566484655583,0.0
353,2026-04-11 18:15:00,BNBUSDT,FADE,SELL,611.9933,606.66,REVERSE_SIGNAL,73,4989.0443231037225,0.6666666666666667,1.5,0.801,39.96224502806081,True,7523.528729683644,0.0
354,2026-04-11 18:55:00,ADAUSDT,FADE,SELL,0.2552,0.2501,TP,43,5015.685819789097,0.6666666666666667,1.5,1.93,96.80273632192956,True,7620.331466005574,0.0
355,2026-04-11 19:15:00,ARBUSDT,FADE,SELL,0.1177,0.1153,TP,45,5080.22097733705,0.6666666666666667,1.5,1.93,98.04826486260505,True,7718.379730868179,0.0
356,2026-04-12 00:00:00,RENDERUSDT,TREND,SELL,2.001,1.961,TP,20,5145.586487245453,0.6666666666666667,1.5,1.9,97.7661432576636,True,7816.145874125842,0.0
357,2026-04-12 01:35:00,BTCUSDT,FADE,BUY,71394.164,71623.0,REVERSE_SIGNAL,435,5210.763916083895,0.6666666666666667,1.5,0.251,13.079017429370577,True,7829.224891555213,0.0
358,2026-04-12 01:40:00,ETHUSDT,TREND,SELL,2226.28,2181.7544,TP,156,5219.4832610368085,0.6666666666666666,1.5,1.9,99.17018195969936,True,7928.395073514912,0.0
359,2026-04-12 01:45:00,ARBUSDT,TREND,SELL,0.1127,0.1104,TP,60,5285.596715676608,0.6666666666666667,1.5,1.9,100.42633759785555,True,8028.821411112767,0.0
360,2026-04-12 01:55:00,FETUSDT,FADE,BUY,0.2321,0.2367,TP,35,5352.547607408512,0.6666666666666667,1.5,1.93,103.30416882298427,True,8132.125579935751,0.0
361,2026-04-12 18:10:00,ARBUSDT,TREND,BUY,0.1128,0.1101,REVERSE_SIGNAL,262,3396.87785293891,0.4177109440267335,2.394,-2.494,-84.71813365229643,False,8047.407446283455,1.0417710944026715
362,2026-04-12 21:05:00,XRPUSDT,FADE,SELL,1.3361,1.3246,REVERSE_SIGNAL,81,5364.938297522303,0.6666666666666666,1.5,0.788,42.27571378447575,True,8089.683160067931,0.5219105318852693
363,2026-04-12 21:20:00,LINKUSDT,FADE,SELL,8.8185,8.725,REVERSE_SIGNAL,124,5393.122106711954,0.6666666666666667,1.5,0.99,53.39190885644834,True,8143.075068924379,0.0
364,2026-04-12 22:45:00,TIAUSDT,FADE,BUY,0.292,0.2978,TP,179,5428.716712616253,0.6666666666666667,1.5,1.93,104.77423255349368,True,8247.849301477872,0.0
365,2026-04-12 23:00:00,FILUSDT,FADE,BUY,0.8579,0.875,TP,191,5498.5662009852485,0.6666666666666667,1.5,1.93,106.12232767901529,True,8353.971629156888,0.0
366,2026-04-13 03:55:00,XRPUSDT,FADE,BUY,1.3206,1.3345,REVERSE_SIGNAL,24,5569.314419437926,0.6666666666666667,1.5,0.983,54.74636074307481,True,8408.717989899962,0.0
367,2026-04-13 07:50:00,LINKUSDT,FADE,BUY,8.7049,8.864,REVERSE_SIGNAL,74,5605.811993266641,0.6666666666666666,1.5,1.758,98.55017484162755,True,8507.26816474159,0.0
368,2026-04-13 13:25:00,ATOMUSDT,FADE,SELL,1.7451,1.748,REVERSE_SIGNAL,346,3547.6514448463677,0.41701417848206834,2.398,-0.234,-8.3015043809405,False,8498.96666036065,0.09758131776480951
369,2026-04-13 13:45:00,RENDERUSDT,FADE,SELL,1.9145,1.8762,TP,8,5665.977773573766,0.6666666666666666,1.5,1.93,109.35337102997367,True,8608.320031390624,0.0
370,2026-04-13 13:50:00,AVAXUSDT,TREND,BUY,9.241,9.4258,TP,100,5738.880020927082,0.6666666666666666,1.5,1.9,109.03872039761455,True,8717.358751788239,0.0
371,2026-04-13 14:10:00,OPUSDT,FADE,SELL,0.1096,0.1124,SL,60,3463.3924321764957,0.39729837107667865,2.517,-2.57,-89.00918550693594,False,8628.349566281302,1.0210568136670737
372,2026-04-13 14:40:00,ETHUSDT,TREND,BUY,2224.7,2269.194,TP,89,5752.233044187536,0.6666666666666667,1.5,1.9,109.29242783956317,True,8737.641994120866,0.0
373,2026-04-13 14:40:00,LINKUSDT,TREND,BUY,8.864,9.0413,TP,89,5825.094662747245,0.6666666666666667,1.5,1.9,110.67679859219766,True,8848.318792713064,0.0
374,2026-04-13 14:45:00,FETUSDT,FADE,SELL,0.2334,0.2393,SL,92,3253.0583796739206,0.36764705882352944,2.72,-2.57,-83.60360035761975,False,8764.715192355445,0.9448529411764637
375,2026-04-13 22:45:00,ARBUSDT,FADE,SELL,0.1136,0.1113,TP,137,5843.1434615702965,0.6666666666666666,1.5,1.93,112.7726688083067,True,8877.487861163752,0.0
376,2026-04-14 09:45:00,SEIUSDT,FADE,BUY,0.0553,0.0539,SL,233,3431.576289587844,0.38654812524159254,2.587,-2.57,-88.19151064240758,False,8789.296350521345,0.993428681870893
377,2026-04-14 10:50:00,LINKUSDT,FADE,BUY,9.1165,9.137,REVERSE_SIGNAL,282,4120.626512199411,0.4688232536333802,2.133,0.155,6.386971093909087,True,8795.683321615254,0.9214829783813969
378,2026-04-14 11:00:00,OPUSDT,FADE,BUY,0.1127,0.1149,TP,37,5863.788881076835,0.6666666666666666,1.5,1.93,113.17112540478291,True,8908.854447020036,0.0
379,2026-04-14 11:10:00,ARBUSDT,FADE,BUY,0.1102,0.1124,TP,70,5939.236298013358,0.6666666666666667,1.5,1.93,114.62726055165778,True,9023.481707571693,0.0
380,2026-04-14 15:20:00,ETHUSDT,TREND,SELL,2345.42,2342.33,REVERSE_SIGNAL,303,6015.6544717144625,0.6666666666666667,1.5,0.032,1.925009430948628,True,9025.406717002641,0.0
381,2026-04-14 16:05:00,APTUSDT,TREND,BUY,0.879,0.8547,SL,30,3251.227203531211,0.3602305475504323,2.776,-2.863,-93.08263483709858,False,8932.324082165542,1.0313400576368954
382,2026-04-14 18:55:00,DOGEUSDT,FADE,BUY,0.0927,0.0939,REVERSE_SIGNAL,234,5954.882721443695,0.6666666666666667,1.5,1.291,76.8775359338381,True,9009.20161809938,0.17954979106629268
383,2026-04-14 19:15:00,APTUSDT,FADE,BUY,0.8474,0.8643,TP,57,6006.134412066253,0.6666666666666667,1.5,1.93,115.91839415287868,True,9125.120012252259,0.0
384,2026-04-15 01:35:00,RENDERUSDT,TREND,BUY,1.874,1.9115,TP,216,5699.637734073865,0.6246096189881324,1.601,1.9,108.29311694740343,True,9233.413129199662,0.0
385,2026-04-15 02:10:00,ARBUSDT,TREND,BUY,0.1119,0.1141,TP,34,6155.608752799775,0.6666666666666667,1.5,1.9,116.95656630319573,True,9350.369695502857,0.0
386,2026-04-15 04:05:00,APTUSDT,FADE,SELL,0.8696,0.8529,REVERSE_SIGNAL,33,6233.579797001905,0.6666666666666666,1.5,1.845,115.00954725468515,True,9465.379242757543,0.0
387,2026-04-15 08:45:00,OPUSDT,TREND,BUY,0.1131,0.1154,TP,36,6310.252828505028,0.6666666666666666,1.5,1.9,119.89480374159554,True,9585.274046499138,0.0
388,2026-04-15 10:40:00,BNBUSDT,FADE,SELL,620.8033,620.86,REVERSE_SIGNAL,272,6390.182697666092,0.6666666666666666,1.5,-0.079,-5.048244331156213,False,9580.225802167983,0.052666666666661616
389,2026-04-15 12:50:00,AVAXUSDT,FADE,SELL,9.4563,9.375,REVERSE_SIGNAL,248,5602.471229338002,0.5847953216374269,1.71,0.79,44.25952271177022,True,9624.485324879754,0.0
390,2026-04-15 16:15:00,SEIUSDT,TREND,BUY,0.0547,0.0558,TP,19,6416.323549919836,0.6666666666666667,1.5,1.9,121.91014744847689,True,9746.39547232823,0.0
391,2026-04-16 10:25:00,BTCUSDT,FADE,BUY,74364.37,75337.7,REVERSE_SIGNAL,111,6497.596981552154,0.6666666666666667,1.5,1.239,80.5052266014312,True,9826.900698929661,0.0
392,2026-04-16 19:50:00,BTCUSDT,FADE,SELL,75386.1,77270.7525,SL,215,3870.3823154508314,0.39385584875935403,2.539,-2.57,-99.46882550708635,False,9727.431873422574,1.0122095313115451
393,2026-04-16 19:55:00,NEARUSDT,TREND,BUY,1.431,1.394,REVERSE_SIGNAL,110,3761.574583690091,0.3866976024748647,2.586,-2.686,-101.03589331791584,False,9626.395980104659,2.0403657772469566
394,2026-04-17 02:50:00,FETUSDT,TREND,SELL,0.2334,0.2287,TP,94,6417.597320069773,0.6666666666666667,1.5,1.9,121.93434908132568,True,9748.330329185985,0.7995437437587457
395,2026-04-17 04:50:00,FILUSDT,TREND,SELL,0.976,1.006,REVERSE_SIGNAL,38,2883.268361190768,0.29577048210588586,3.381,-3.174,-91.51493778419496,False,9656.81539140179,1.7308133331030553
396,2026-04-17 05:50:00,OPUSDT,FADE,BUY,0.1284,0.1309,TP,26,6437.8769276011935,0.6666666666666667,1.5,1.93,124.25102470270302,True,9781.066416104492,0.4664164646556572
397,2026-04-17 07:00:00,INJUSDT,FADE,BUY,3.3707,3.4381,TP,75,6520.710944069661,0.6666666666666667,1.5,1.93,125.84972122054445,True,9906.916137325035,0.0
398,2026-04-17 07:35:00,APTUSDT,TREND,BUY,0.9983,0.9912,REVERSE_SIGNAL,226,3307.8184097913304,0.333889816360601,2.995,-0.811,-26.82640730340769,False,9880.089730021627,0.27078464106844957
399,2026-04-17 12:20:00,RENDERUSDT,TREND,BUY,1.877,1.9145,TP,9,6586.726486681086,0.6666666666666667,1.5,1.9,125.14780324694063,True,10005.237533268568,0.0
400,2026-04-17 12:20:00,OPUSDT,TREND,BUY,0.1317,0.1343,TP,12,6670.158355512379,0.6666666666666667,1.5,1.9,126.7330087547352,True,10131.970542023302,0.0
401,2026-04-17 13:30:00,FETUSDT,TREND,BUY,0.2363,0.241,TP,37,6754.647028015535,0.6666666666666667,1.5,1.9,128.33829353229518,True,10260.308835555597,0.0
402,2026-04-17 13:40:00,INJUSDT,TREND,BUY,3.458,3.361,REVERSE_SIGNAL,82,3444.2124322106743,0.33568311513930854,2.979,-2.905,-100.05437115572009,False,10160.254464399877,0.9751594494796926
403,2026-04-17 14:30:00,NEARUSDT,TREND,BUY,1.43,1.392,REVERSE_SIGNAL,120,3725.7992168683086,0.3667033370003667,2.727,-2.757,-102.72028440905927,False,10057.534179990818,1.9763016768276334
404,2026-04-17 21:35:00,FETUSDT,TREND,SELL,0.2327,0.228,TP,47,6705.022786660546,0.6666666666666667,1.5,1.9,127.39543294655039,True,10184.929612937369,0.7346681647341154
405,2026-04-17 21:35:00,RENDERUSDT,TREND,SELL,1.886,1.8483,TP,38,6789.953075291579,0.6666666666666666,1.5,1.9,129.00910843053998,True,10313.93872136791,0.0
406,2026-04-18 02:20:00,ARBUSDT,TREND,SELL,0.1305,0.1322,SL,49,6875.959147578607,0.6666666666666667,1.5,-1.401,-96.33218765757628,False,10217.606533710334,0.9339999999999932
407,2026-04-18 03:55:00,OPUSDT,TREND,SELL,0.1318,0.1292,TP,84,4986.630811962096,0.48804294777940466,2.049,1.9,94.74598542727982,True,10312.352519137614,0.01537920937041413
408,2026-04-18 07:05:00,ARBUSDT,TREND,BUY,0.1338,0.1303,REVERSE_SIGNAL,28,3285.2349535322123,0.31857279388340237,3.1390000000000002,-2.716,-89.2269813379349,False,10223.125537799679,0.8804898499162923
409,2026-04-18 09:25:00,ARBUSDT,TREND,SELL,0.1303,0.1277,TP,21,6815.417025199786,0.6666666666666666,1.5,1.9,129.49292347879592,True,10352.618461278475,0.0
410,2026-04-18 09:55:00,TIAUSDT,TREND,SELL,0.415,0.4067,TP,11,4141.047384511389,0.39999999999999997,2.5,1.9,78.6799003057164,True,10431.298361584191,0.0
411,2026-04-19 08:00:00,TIAUSDT,FADE,SELL,0.4029,0.3948,TP,10,4172.519344633676,0.39999999999999997,2.5,1.93,80.52962335142995,True,10511.82798493562,0.0
412,2026-04-19 12:05:00,FETUSDT,TREND,BUY,0.2179,0.2128,REVERSE_SIGNAL,69,4242.061333710903,0.40355125100887806,2.478,-2.441,-103.54871715588314,False,10408.279267779737,0.985068603712674
413,2026-04-19 12:10:00,LINKUSDT,FADE,SELL,9.3356,9.1489,TP,55,6938.852845186491,0.6666666666666666,1.5,1.93,133.91985991209927,True,10542.199127691836,0.0
414,2026-04-19 13:15:00,OPUSDT,FADE,SELL,0.1264,0.1239,TP,28,7028.132751794557,0.6666666666666666,1.5,1.93,135.64296210963494,True,10677.84208980147,0.0
415,2026-04-19 13:20:00,ATOMUSDT,FADE,SELL,1.7947,1.7588,TP,91,7118.56139320098,0.6666666666666666,1.5,1.93,137.3882348887789,True,10815.230324690248,0.0
416,2026-04-19 13:40:00,ARBUSDT,FADE,SELL,0.1285,0.1259,TP,28,7210.1535497935,0.6666666666666667,1.5,1.93,139.15596351101453,True,10954.386288201264,0.0
417,2026-04-19 15:40:00,TIAUSDT,TREND,SELL,0.3887,0.3809,TP,22,7302.924192134175,0.6666666666666666,1.5,1.9,138.75555965054932,True,11093.141847851814,0.0
418,2026-04-19 17:05:00,INJUSDT,TREND,SELL,3.234,3.1693,TP,62,7395.427898567877,0.6666666666666667,1.5,1.9,140.51313007278966,True,11233.654977924603,0.0
419,2026-04-19 17:50:00,FETUSDT,FADE,BUY,0.2124,0.2071,SL,100,4461.340340716682,0.39714058776806993,2.518,-2.57,-114.6564467564187,False,11118.998531168185,1.0206513105639379
420,2026-04-19 18:00:00,ARBUSDT,TREND,SELL,0.1236,0.1211,TP,65,5496.291908634792,0.49431537320810676,2.023,1.9,104.42954626406105,True,11223.428077432245,0.09103805050498048
421,2026-04-19 18:25:00,LINKUSDT,FADE,BUY,9.1195,9.3019,TP,155,7482.285384954831,0.6666666666666667,1.5,1.93,144.40810792962822,True,11367.836185361874,0.0
422,2026-04-19 22:00:00,BNBUSDT,FADE,BUY,616.6525,624.61,REVERSE_SIGNAL,105,7578.557456907916,0.6666666666666667,1.5,1.22,92.45840097427657,True,11460.29458633615,0.0
423,2026-04-19 22:30:00,DOGEUSDT,FADE,BUY,0.0927,0.0945,TP,71,7640.196390890766,0.6666666666666667,1.5,1.93,147.45579034419177,True,11607.75037668034,0.0
424,2026-04-20 01:50:00,ARBUSDT,FADE,SELL,0.1263,0.1237,TP,43,7738.500251120227,0.6666666666666667,1.5,1.93,149.35305484662038,True,11757.10343152696,0.0
425,2026-04-20 02:40:00,TIAUSDT,TREND,BUY,0.3826,0.3903,TP,56,6616.265296301049,0.5627462014631402,1.7769999999999997,1.9,125.70904062971992,True,11882.81247215668,0.0
426,2026-04-20 06:55:00,BNBUSDT,FADE,SELL,629.0233,631.63,REVERSE_SIGNAL,358,6357.845089436427,0.5350454788657036,1.8689999999999998,-0.484,-30.771970232872302,False,11852.040501923808,0.2589620117710002
427,2026-04-20 08:20:00,APTUSDT,TREND,BUY,0.9289,0.9475,TP,117,7901.3603346158725,0.6666666666666667,1.5,1.9,150.12584635770156,True,12002.16634828151,0.0
428,2026-04-20 23:00:00,TIAUSDT,FADE,BUY,0.3743,0.3775,REVERSE_SIGNAL,289,5863.295724612364,0.48851978505129456,2.047,0.796,46.67183396791442,True,12048.838182249423,0.0
429,2026-04-21 02:05:00,ARBUSDT,FADE,BUY,0.1256,0.1281,TP,166,8032.558788166282,0.6666666666666667,1.5,1.93,155.02838461160923,True,12203.866566861032,0.0
430,2026-04-21 02:45:00,OPUSDT,FADE,BUY,0.1225,0.1249,TP,103,8135.911044574022,0.6666666666666667,1.5,1.93,157.0230831602786,True,12360.88965002131,0.0
431,2026-04-21 06:05:00,ATOMUSDT,FADE,BUY,1.7825,1.812,REVERSE_SIGNAL,55,8240.593100014208,0.6666666666666667,1.5,1.585,130.6134006352252,True,12491.503050656536,0.0
432,2026-04-21 09:25:00,INJUSDT,FADE,SELL,3.3077,3.257,REVERSE_SIGNAL,48,8327.668700437693,0.6666666666666669,1.5,1.464,121.91706977440782,True,12613.420120430945,0.0
433,2026-04-21 10:40:00,APTUSDT,FADE,SELL,0.9471,0.9281,TP,69,8408.946746953963,0.6666666666666666,1.5,1.93,162.29267221621146,True,12775.712792647157,0.0
434,2026-04-21 10:55:00,ATOMUSDT,FADE,SELL,1.816,1.7797,TP,20,8517.141861764772,0.6666666666666667,1.5,1.93,164.38083793206007,True,12940.093630579217,0.0
435,2026-04-21 15:35:00,FETUSDT,TREND,SELL,0.2099,0.2057,TP,38,8626.72908705281,0.6666666666666666,1.5,1.9,163.9078526540034,True,13104.00148323322,0.0
436,2026-04-21 16:10:00,BTCUSDT,FADE,BUY,75262.15,76264.8,REVERSE_SIGNAL,82,8736.000988822147,0.6666666666666666,1.5,1.262,110.24833247893548,True,13214.249815712155,0.0
437,2026-04-21 16:20:00,DOGEUSDT,FADE,BUY,0.0938,0.0951,REVERSE_SIGNAL,89,8809.499877141438,0.6666666666666667,1.5,1.397,123.06871328366589,True,13337.318528995822,0.0
438,2026-04-21 17:15:00,ADAUSDT,FADE,BUY,0.2442,0.249,TP,69,8891.545685997216,0.6666666666666669,1.5,1.93,171.60683173974627,True,13508.925360735568,0.0
439,2026-04-21 17:15:00,APTUSDT,TREND,SELL,0.9195,0.9384,REVERSE_SIGNAL,88,5886.241987248614,0.43572984749455346,2.295,-2.155,-126.84851482520764,False,13382.07684591036,0.9389978213507618
440,2026-04-21 18:15:00,FILUSDT,FADE,BUY,0.905,0.9231,TP,10,5352.830738364143,0.3999999999999999,2.5,1.93,103.30963325042795,True,13485.386479160788,0.17424688453158735
441,2026-04-22 02:15:00,FETUSDT,TREND,BUY,0.2122,0.2164,TP,37,8990.25765277386,0.6666666666666667,1.5,1.9,170.81489540270334,True,13656.201374563492,0.0
442,2026-04-22 02:25:00,OPUSDT,TREND,BUY,0.1246,0.1271,TP,34,9104.134249708995,0.6666666666666667,1.5,1.9,172.9785507444709,True,13829.179925307963,0.0
443,2026-04-22 02:50:00,ARBUSDT,TREND,BUY,0.1276,0.1302,TP,30,9219.453283538642,0.6666666666666666,1.5,1.9,175.1696123872342,True,14004.349537695196,0.0
444,2026-04-22 23:05:00,SEIUSDT,FADE,BUY,0.0607,0.0619,TP,9,9336.233025130132,0.6666666666666667,1.5,1.93,180.1892973850115,True,14184.538835080208,0.0
445,2026-04-23 00:25:00,ARBUSDT,TREND,SELL,0.1269,0.1244,TP,37,9456.359223386806,0.6666666666666667,1.5,1.9,179.67082524434932,True,14364.209660324557,0.0
446,2026-04-23 14:05:00,NEARUSDT,FADE,SELL,1.4098,1.3816,TP,28,9576.139773549705,0.6666666666666666,1.5,1.93,184.81949762950927,True,14549.029157954066,0.0
447,2026-04-23 14:55:00,FETUSDT,FADE,SELL,0.211,0.2068,TP,28,9699.352771969377,0.6666666666666666,1.5,1.93,187.19750849900896,True,14736.226666453074,0.0
448,2026-04-23 15:00:00,ARBUSDT,TREND,BUY,0.1269,0.125,REVERSE_SIGNAL,36,5194.2991422111645,0.35248501938667604,2.837,-1.597,-82.95295730111229,False,14653.273709151963,0.5629185759605154
449,2026-04-23 15:25:00,BNBUSDT,FADE,SELL,639.4329,634.65,REVERSE_SIGNAL,145,9768.849139434642,0.6666666666666666,1.5,0.678,66.23279716536688,True,14719.50650631733,0.11346296792385802
450,2026-04-23 15:35:00,TIAUSDT,TREND,BUY,0.3642,0.3537,SL,25,4964.420406852388,0.3372681281618887,2.965,-2.992,-148.53545857302345,False,14570.971047744306,1.1214242454954348
451,2026-04-23 17:50:00,APTUSDT,FADE,BUY,0.928,0.9466,TP,47,9713.980698496203,0.6666666666666666,1.5,1.93,187.4798274809767,True,14758.450875225282,0.0
452,2026-04-23 18:15:00,ADAUSDT,FADE,BUY,0.2455,0.2504,TP,63,9838.967250150188,0.6666666666666666,1.5,1.93,189.8920679278986,True,14948.34294315318,0.0
453,2026-04-23 22:10:00,ARBUSDT,TREND,BUY,0.1282,0.1308,TP,33,9965.561962102121,0.6666666666666667,1.5,1.9,189.3456772799403,True,15137.68862043312,0.0
454,2026-04-24 00:15:00,ADAUSDT,FADE,SELL,0.2511,0.2506,REVERSE_SIGNAL,471,10091.79241362208,0.6666666666666667,1.5,0.149,15.0367706962969,True,15152.725391129417,0.0
455,2026-04-24 05:20:00,SOLUSDT,FADE,BUY,85.154,86.15,REVERSE_SIGNAL,75,10101.816927419612,0.6666666666666666,1.5,1.1,111.11998620161575,True,15263.845377331034,0.0
456,2026-04-24 11:30:00,LINKUSDT,FADE,SELL,9.3887,9.343,REVERSE_SIGNAL,320,10175.89691822069,0.6666666666666666,1.5,0.416,42.33173117979806,True,15306.177108510832,0.0
457,2026-04-24 11:35:00,SOLUSDT,FADE,SELL,86.5845,85.78,REVERSE_SIGNAL,342,10204.118072340554,0.6666666666666666,1.5,0.859,87.65337424140536,True,15393.830482752237,0.0
458,2026-04-24 11:35:00,XRPUSDT,FADE,SELL,1.4405,1.432,REVERSE_SIGNAL,206,10262.55365516816,0.6666666666666667,1.5,0.517,53.057402397219384,True,15446.887885149456,0.0
459,2026-04-24 11:50:00,BNBUSDT,FADE,SELL,639.4329,634.73,REVERSE_SIGNAL,274,10297.925256766304,0.6666666666666667,1.5,0.665,68.48120295749592,True,15515.36908810695,0.0
460,2026-04-25 01:25:00,ARBUSDT,FADE,SELL,0.1325,0.1299,TP,111,10343.5793920713,0.6666666666666666,1.5,1.93,199.63108226697608,True,15715.000170373927,0.0
461,2026-04-25 05:15:00,XRPUSDT,FADE,BUY,1.4303,1.4262,REVERSE_SIGNAL,281,10476.666780249285,0.6666666666666666,1.5,-0.357,-37.40170040548995,False,15677.598469968438,0.23799999999999694
462,2026-04-25 06:50:00,TIAUSDT,FADE,BUY,0.3561,0.3472,SL,116,5856.405853555636,0.3735524841240194,2.677,-2.57,-150.50963043637984,False,15527.088839532058,1.1957450130743328
463,2026-04-25 12:00:00,AVAXUSDT,FADE,BUY,9.3664,9.413,REVERSE_SIGNAL,201,10351.39255968804,0.6666666666666667,1.5,0.428,44.30396015546481,True,15571.392799687523,0.9138235388449724
464,2026-04-25 12:10:00,DOGEUSDT,FADE,BUY,0.0978,0.0985,REVERSE_SIGNAL,213,10380.928533125016,0.6666666666666667,1.5,0.676,70.17507688392512,True,15641.567876571447,0.4672751702600363
465,2026-04-25 14:00:00,OPUSDT,TREND,SELL,0.1261,0.1236,TP,73,10427.7119177143,0.6666666666666667,1.5,1.9,198.12652643657168,True,15839.69440300802,0.0
466,2026-04-25 15:30:00,ADAUSDT,FADE,BUY,0.2496,0.2515,REVERSE_SIGNAL,178,10559.796268672013,0.6666666666666666,1.5,0.701,74.0241718433908,True,15913.71857485141,0.0
467,2026-04-25 16:00:00,ETHUSDT,FADE,BUY,2303.338,2316.94,REVERSE_SIGNAL,75,10609.145716567607,0.6666666666666667,1.5,0.521,55.27364918331724,True,15968.992224034726,0.0
468,2026-04-25 17:30:00,FETUSDT,FADE,BUY,0.2063,0.2084,REVERSE_SIGNAL,120,10645.994816023152,0.6666666666666667,1.5,0.97,103.26614971542458,True,16072.25837375015,0.0
469,2026-04-25 19:50:00,INJUSDT,TREND,SELL,3.504,3.574,REVERSE_SIGNAL,109,6258.667591024202,0.38940809968847356,2.568,-2.098,-131.30684605968776,False,15940.951527690462,0.8169781931464177
470,2026-04-25 21:40:00,ATOMUSDT,FADE,BUY,2.0138,1.9635,SL,380,5194.184270997218,0.3258390355164549,3.069,-2.57,-133.49053576462848,False,15807.460991925833,1.6475430873908472
471,2026-04-25 23:30:00,RENDERUSDT,FADE,SELL,1.8045,1.804,REVERSE_SIGNAL,160,6712.297661115003,0.42462845010615713,2.355,-0.042,-2.8191650176683014,False,15804.641826908164,1.6650836529548816
472,2026-04-26 03:45:00,FETUSDT,FADE,SELL,0.211,0.2087,REVERSE_SIGNAL,294,7486.80332871064,0.4737091425864518,2.111,1.041,77.93762265187776,True,15882.579449560042,1.1801634828114698
473,2026-04-26 07:00:00,NEARUSDT,FADE,SELL,1.4098,1.389,REVERSE_SIGNAL,81,10588.386299706695,0.6666666666666667,1.5,1.407,148.97859523687322,True,16031.558044796915,0.253233416280243
474,2026-04-26 13:05:00,SOLUSDT,FADE,BUY,85.955,86.8,REVERSE_SIGNAL,67,10687.705363197943,0.6666666666666666,1.5,0.913,97.57874996599723,True,16129.136794762911,0.0
475,2026-04-26 16:50:00,ARBUSDT,FADE,BUY,0.1293,0.1319,TP,119,10752.757863175275,0.6666666666666667,1.5,1.93,207.52822675928277,True,16336.665021522194,0.0
476,2026-04-26 19:35:00,INJUSDT,TREND,BUY,3.756,3.8311,TP,11,10891.110014348129,0.6666666666666666,1.5,1.9,206.93109027261445,True,16543.59611179481,0.0
477,2026-04-27 03:25:00,ARBUSDT,FADE,SELL,0.1325,0.1299,TP,21,11029.064074529873,0.6666666666666666,1.5,1.93,212.86093663842652,True,16756.457048433236,0.0
