symbol,direction,signal_index,signal_datetime,entry_price,max_roe_pct,max_stoploss_pct,net_pnl_pct,duration_bars,label,atr_pct_of_price,trail_gap_pct,price_vs_trail2_pct,trend_age_bars,trend_age_bucket,candle_body_pct,is_bullish_candle,volume_ratio,high_volume,fvg_at_signal,fvg_direction,fvg_aligned,fvg_counter,recent_bullish_fvg_count,recent_bearish_fvg_count,fvg_aligned_window,fvg_counter_window,ob_at_signal,ob_bullish,ob_bearish,ob_aligned,ob_counter,price_inside_ob,recent_bull_bos,recent_bear_bos,recent_bull_choch,recent_bear_choch,bos_confirmed_direction,choch_confirmed_direction,bos_choch_any,recent_swing_high,recent_swing_low,swing_aligned,liq_at_signal,recent_bsl,recent_ssl,unswept_liq_against_trade,has_liq_trap,vsr_spike_at_signal,vsr_signal_strength,recent_vsr_spikes,vsr_active_zone,price_inside_vsr,vsr_zone_width_pct,atr_expansion,tight_trail_gap,wide_trail_gap
ADAUSDT,BUY,13162,2026-03-02 16:00:00,0.288,0.174,6.875,-6.597,59,lose,0.972,1.91,5.833,0,fresh,86.7,True,2.5,True,False,none,False,False,3,0,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,0,0,False,False,0,0,0,False,False,1.05,0,True,False,2.465,True,False,True
ADAUSDT,SELL,14086,2026-03-12 07:00:00,0.259,0.347,5.367,-4.208,70,lose,0.347,0.695,-1.274,0,fresh,20.0,False,0.88,False,False,none,False,False,0,1,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,0,1,False,False,0,0,0,False,False,1.51,0,True,False,0.618,False,False,False
ADAUSDT,BUY,15820,2026-03-30 08:30:00,0.2509,0.757,4.583,-4.145,102,lose,0.558,1.116,3.348,0,fresh,61.1,True,1.68,True,False,none,False,False,5,0,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,0,0,False,False,0,0,0,False,False,0.29,0,True,False,1.674,True,False,False
ADAUSDT,BUY,16004,2026-04-01 06:30:00,0.2527,0.237,6.015,-5.461,85,lose,0.713,1.425,4.513,0,fresh,35.3,True,1.41,False,False,none,False,False,6,0,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,1,0,False,False,0,0,0,False,False,0.79,0,True,False,1.663,True,False,False
ADAUSDT,SELL,16089,2026-04-02 03:45:00,0.2389,1.8,2.637,-2.093,114,lose,0.795,1.632,-4.228,0,fresh,33.3,True,1.15,False,False,none,False,False,1,3,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,0,0,False,False,0,0,0,False,False,0.3,0,True,False,1.256,True,False,True
ADAUSDT,SELL,16391,2026-04-05 07:15:00,0.2423,1.156,5.943,-5.118,67,lose,0.33,0.66,-1.65,0,fresh,60.0,False,0.56,False,True,bearish,True,False,1,8,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,0,0,False,False,0,0,0,False,False,0.5,1,True,False,0.248,False,False,False
ADAUSDT,SELL,16732,2026-04-08 20:30:00,0.2517,1.748,2.463,-2.026,100,lose,0.477,0.913,-2.581,0,fresh,50.0,False,1.25,False,False,none,False,False,0,2,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,0,0,False,False,0,0,0,False,False,8.07,0,True,False,1.033,False,False,False
ADAUSDT,BUY,16832,2026-04-09 21:30:00,0.2568,1.674,2.96,-2.531,139,lose,0.545,1.051,2.375,0,fresh,46.2,True,1.07,False,False,none,False,False,0,1,False,True,False,False,False,False,False,False,0,0,0,0,False,False,False,0,0,False,False,0,0,0,False,False,1.23,0,True,False,1.012,True,False,False
ADAUSDT,BUY,17221,2026-04-13 22:45:00,0.2473,0.89,3.761,-2.911,134,lose,0.647,1.294,3.922,0,fresh,26.1,True,1.83,True,False,none,False,False,4,1,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,0,1,True,False,0,0,0,False,False,0.08,0,True,False,0.687,True,False,False
ADAUSDT,SELL,17355,2026-04-15 08:15:00,0.2401,0.625,3.124,-2.666,44,lose,0.375,0.75,-1.333,0,fresh,61.5,True,0.99,False,True,bullish,False,True,3,2,False,True,False,False,False,False,False,False,0,0,1,0,False,False,True,1,1,False,False,0,0,0,False,False,0.2,0,True,False,0.708,False,False,False
ADAUSDT,SELL,18095,2026-04-23 01:15:00,0.247,1.053,1.984,-1.377,150,lose,0.445,0.891,-2.389,0,fresh,88.9,False,0.47,False,False,none,False,False,1,5,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,0,0,False,False,0,0,0,False,False,0.37,0,True,True,0.81,False,False,False
ADAUSDT,BUY,18245,2026-04-24 14:45:00,0.2504,1.358,0.998,-0.719,112,lose,0.359,0.719,1.158,0,fresh,50.0,False,0.87,False,False,none,False,False,4,0,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,0,0,False,False,0,0,0,False,False,0.36,0,True,False,1.358,False,False,False
ADAUSDT,SELL,18357,2026-04-25 18:45:00,0.2486,0.121,2.253,-2.212,66,lose,0.282,0.563,-1.006,0,fresh,40.0,False,0.34,False,False,none,False,False,0,3,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,0,1,False,False,0,0,0,False,False,0.9,0,True,True,1.368,False,False,False
ADAUSDT,BUY,18423,2026-04-26 11:15:00,0.2541,0.787,3.188,-2.715,80,lose,0.315,0.63,1.928,0,fresh,81.2,True,1.95,True,True,bullish,True,False,1,0,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,0,0,False,False,0,0,0,False,False,1.77,0,True,False,1.338,False,False,False
ADAUSDT,SELL,18503,2026-04-27 07:15:00,0.2472,1.78,1.335,-0.971,193,lose,0.485,0.971,-2.225,0,fresh,16.7,False,0.45,False,False,none,False,False,0,4,True,False,False,False,False,False,False,False,0,1,0,0,True,False,True,0,1,False,False,0,0,0,False,False,0.04,0,True,True,1.375,False,False,False
ADAUSDT,BUY,18696,2026-04-29 07:30:00,0.2496,1.763,2.644,-2.324,33,lose,0.32,0.601,1.322,0,fresh,27.3,True,1.47,False,False,none,False,False,5,0,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,0,0,False,False,0,0,0,False,False,1.21,1,True,False,1.562,False,False,False
ADAUSDT,SELL,19524,2026-05-07 22:30:00,0.261,0.421,3.985,-3.793,75,lose,0.498,0.957,-2.221,0,fresh,40.0,False,0.7,False,False,none,False,False,3,3,False,False,False,False,False,False,False,False,1,0,0,0,False,False,True,1,0,True,False,0,0,0,False,False,0.94,0,True,False,0.996,False,False,False
ADAUSDT,SELL,19745,2026-05-10 05:45:00,0.2696,0.519,2.856,-2.782,39,lose,0.297,0.594,-1.15,0,fresh,66.7,False,0.79,False,True,bearish,True,False,2,3,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,0,0,False,False,0,0,0,False,False,0.11,0,True,False,2.226,False,False,False
ADAUSDT,BUY,20892,2026-05-22 04:30:00,0.2514,1.233,3.699,-3.302,60,lose,0.358,0.716,1.035,0,fresh,87.5,False,0.94,False,False,none,False,False,1,0,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,0,1,True,False,0,0,0,False,False,0.47,0,True,True,2.626,False,False,False
ADAUSDT,BUY,21052,2026-05-23 20:30:00,0.2487,0.844,3.177,-2.774,97,lose,0.483,1.005,3.498,0,fresh,87.5,True,6.51,True,True,bullish,True,False,3,0,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,0,0,False,False,0,0,0,False,True,12.85,1,True,True,5.428,False,False,False
ADAUSDT,SELL,21149,2026-05-24 20:45:00,0.2418,1.447,2.233,-1.696,78,lose,0.29,0.538,-1.365,0,fresh,9.1,False,2.42,True,False,none,False,False,0,2,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,0,0,False,False,0,0,0,False,False,5.72,0,True,True,5.585,False,False,False
ADAUSDT,BUY,21227,2026-05-25 16:15:00,0.2459,0.732,2.521,-2.115,38,lose,0.325,0.61,1.342,0,fresh,42.9,True,0.66,False,False,none,False,False,0,0,False,False,False,False,False,False,False,False,0,0,0,0,False,False,False,0,0,False,False,0,0,0,False,False,0.21,0,True,True,5.49,False,False,False
ADAUSDT,BUY,21653,2026-05-30 02:45:00,0.2384,0.419,2.643,-2.391,151,lose,0.461,0.923,2.391,0,fresh,66.7,True,1.01,False,False,none,False,False,6,0,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,0,0,False,False,0,0,0,False,False,0.12,1,True,True,7.383,False,False,False
ADAUSDT,SELL,23135,2026-06-14 13:15:00,0.1671,1.137,5.326,-4.967,36,lose,0.479,0.898,-2.992,0,fresh,75.0,False,1.86,True,False,none,False,False,1,3,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,0,0,False,False,0,0,0,False,False,1.05,0,True,False,0.658,False,False,False
ADAUSDT,BUY,24162,2026-06-25 06:00:00,0.1501,0.2,7.995,-4.93,34,lose,0.533,1.066,3.065,0,fresh,33.3,True,0.69,False,False,none,False,False,2,0,True,False,False,False,False,False,False,False,0,0,0,1,False,False,True,1,1,False,False,0,0,0,False,False,0.17,0,True,True,2.265,True,False,False
ADAUSDT,BUY,24303,2026-06-26 17:15:00,0.1486,0.673,2.894,-2.624,115,lose,0.943,1.886,4.175,0,fresh,33.3,False,0.5,False,False,none,False,False,3,0,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,1,1,False,False,0,0,0,False,False,0.71,0,True,False,2.088,True,False,True
ADAUSDT,BUY,24612,2026-06-29 22:30:00,0.1466,0.0,3.138,-3.07,57,lose,0.478,0.956,1.433,0,fresh,40.0,False,0.6,False,True,bearish,False,True,1,1,False,False,False,False,False,False,False,False,0,0,0,0,False,False,False,1,0,False,False,0,0,0,False,False,0.44,0,True,True,2.184,False,False,False
ADAUSDT,SELL,24669,2026-06-30 12:45:00,0.1421,0.211,7.671,-7.108,62,lose,0.423,0.775,-2.465,0,fresh,71.4,False,4.28,True,False,none,False,False,0,4,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,0,1,False,False,0,0,0,False,False,4.08,0,True,False,2.254,False,False,False
ADAUSDT,BUY,25736,2026-07-11 15:30:00,0.1721,0.581,5.404,-5.171,36,lose,0.639,1.278,3.603,0,fresh,16.7,True,7.4,True,False,none,False,False,2,0,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,1,0,False,False,0,0,0,False,False,1.49,0,True,False,0.988,True,False,False
ADAUSDT,SELL,26563,2026-07-20 06:15:00,0.1616,0.681,5.569,-4.146,49,lose,0.618,1.299,-3.216,0,fresh,30.0,False,1.45,False,True,bearish,True,False,0,4,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,0,0,False,False,0,0,0,False,False,0.23,1,True,False,1.361,True,False,False
ADAUSDT,BUY,27089,2026-07-25 17:45:00,0.1655,1.027,4.713,-3.988,181,lose,0.423,0.845,1.812,0,fresh,6.7,False,3.95,True,False,none,False,False,3,0,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,1,0,False,False,0,0,0,False,False,1.14,0,True,False,0.302,False,False,False
ADAUSDT,SELL,28188,2026-08-06 04:30:00,0.1876,0.32,8.369,-6.716,41,lose,0.64,1.28,-3.04,0,fresh,33.3,False,0.93,False,False,none,False,False,1,1,False,False,False,False,False,False,False,False,0,0,1,0,False,False,True,1,1,False,False,0,0,0,False,False,0.07,1,True,True,3.413,True,False,False
ADAUSDT,SELL,29824,2026-08-23 05:30:00,0.2165,1.293,6.513,-3.418,175,lose,1.247,2.54,-5.958,0,fresh,50.0,False,0.69,False,False,none,False,False,0,4,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,0,1,False,False,0,1,1,True,False,0.65,0,True,False,1.293,True,False,True
AVAXUSDT,BUY,487,2025-10-21 15:15:00,20.768,0.347,6.736,-6.26,37,lose,0.831,1.662,5.296,0,fresh,40.9,True,1.86,True,False,none,False,False,5,1,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,1,0,False,False,0,0,0,False,False,0.46,0,False,False,0.0,True,False,True
AVAXUSDT,BUY,652,2025-10-23 08:30:00,19.536,1.044,2.846,-2.472,60,lose,0.382,0.765,1.853,0,fresh,37.5,False,0.79,False,False,none,False,False,6,0,True,False,False,False,False,False,False,False,1,0,0,0,True,False,True,1,0,False,False,0,0,0,False,False,0.19,0,True,False,2.242,False,False,False
AVAXUSDT,SELL,712,2025-10-23 23:30:00,19.053,0.226,3.133,-2.63,31,lose,0.418,0.837,-1.862,0,fresh,33.3,True,0.78,False,False,none,False,False,0,7,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,0,1,False,False,0,1,0,False,False,0.52,0,True,True,2.299,False,False,False
AVAXUSDT,BUY,1941,2025-11-05 18:45:00,16.915,0.053,5.439,-5.208,81,lose,0.669,1.337,3.765,0,fresh,12.9,False,0.91,False,False,none,False,False,3,2,True,False,False,False,False,False,False,False,1,0,0,0,True,False,True,1,0,False,False,0,0,0,False,False,0.09,0,True,False,3.003,True,False,False
AVAXUSDT,SELL,2261,2025-11-09 02:45:00,16.905,0.68,5.732,-5.099,47,lose,0.598,1.197,-3.626,0,fresh,26.8,False,2.49,True,False,none,False,False,0,5,True,False,False,False,False,False,False,False,0,0,1,0,False,False,True,1,0,True,False,0,0,0,False,False,0.39,0,True,False,0.917,True,False,False
AVAXUSDT,BUY,2663,2025-11-13 07:15:00,17.562,0.216,7.562,-7.334,43,lose,0.735,1.469,3.386,0,fresh,32.0,False,0.52,False,False,none,False,False,3,0,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,1,0,False,False,0,0,0,False,False,1.14,0,True,False,0.883,True,False,False
AVAXUSDT,BUY,5457,2025-12-12 09:45:00,13.626,0.352,6.113,-4.822,26,lose,0.487,0.973,1.968,0,fresh,82.1,True,1.31,False,True,bullish,True,False,5,5,False,False,False,False,False,False,False,False,0,0,0,0,False,False,False,1,0,False,False,1,0,0,False,False,1.56,0,True,False,1.262,False,False,False
AVAXUSDT,SELL,5483,2025-12-12 16:15:00,12.969,1.373,3.778,-3.316,67,lose,0.875,1.751,-4.993,0,fresh,29.5,True,2.12,True,False,none,False,False,2,5,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,0,0,False,False,0,0,0,False,False,0.41,0,True,False,1.326,True,False,True
AVAXUSDT,BUY,5550,2025-12-13 09:00:00,13.399,0.455,2.358,-2.112,100,lose,0.349,0.697,1.512,0,fresh,37.9,True,0.61,False,False,none,False,False,4,0,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,0,0,False,False,0,0,0,False,False,0.14,0,True,False,1.284,False,False,False
AVAXUSDT,SELL,6313,2025-12-21 07:45:00,12.117,1.428,2.682,-2.03,115,lose,0.217,0.434,-1.007,0,fresh,28.6,True,0.84,False,False,none,False,False,2,1,False,True,False,False,False,False,False,False,0,0,0,0,False,False,False,0,0,False,False,0,0,0,False,False,0.59,0,True,False,0.603,False,False,False
AVAXUSDT,BUY,6428,2025-12-22 12:30:00,12.363,1.456,4.554,-3.486,105,lose,0.446,0.89,2.137,0,fresh,2.0,False,2.19,True,False,none,False,False,2,1,True,False,False,False,False,False,False,False,1,0,0,0,True,False,True,1,0,False,False,0,0,0,False,False,1.81,0,True,False,0.59,False,False,False
AVAXUSDT,SELL,6533,2025-12-23 14:45:00,11.932,0.511,3.771,-2.363,166,lose,0.629,1.257,-3.592,0,fresh,33.6,False,4.16,True,False,none,False,False,1,3,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,1,1,False,False,1,0,0,False,False,0.31,0,True,False,0.612,True,False,False
AVAXUSDT,SELL,6763,2025-12-26 00:15:00,12.041,0.208,4.75,-4.119,16,lose,0.517,1.034,-2.742,0,fresh,18.9,False,1.9,True,False,none,False,False,0,5,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,0,1,False,False,0,0,0,False,False,0.09,0,True,False,0.606,True,False,False
AVAXUSDT,BUY,6779,2025-12-26 04:15:00,12.537,0.295,3.254,-2.257,48,lose,0.499,0.996,2.513,0,fresh,17.1,True,0.34,False,False,none,False,False,7,1,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,1,1,False,False,0,0,0,False,False,0.54,0,True,False,0.582,False,False,False
AVAXUSDT,SELL,6827,2025-12-26 16:15:00,12.254,0.816,1.959,-1.861,83,lose,0.417,0.833,-1.588,0,fresh,66.1,True,0.76,False,False,none,False,False,0,3,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,0,1,False,False,0,1,0,False,False,0.14,0,True,True,0.596,False,False,False
AVAXUSDT,SELL,7036,2025-12-28 20:30:00,12.552,0.239,3.258,-2.478,25,lose,0.281,0.562,-1.298,0,fresh,7.1,True,0.3,False,False,none,False,False,0,5,True,False,False,False,False,False,False,False,0,0,0,1,False,True,True,0,1,False,False,0,0,0,False,False,0.2,0,True,False,1.514,False,False,False
AVAXUSDT,SELL,8439,2026-01-12 11:15:00,13.63,1.959,3.39,-3.206,109,lose,0.499,0.998,-1.805,0,fresh,17.6,True,0.67,False,False,none,False,False,1,3,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,0,0,False,False,0,0,0,False,False,1.76,0,True,False,5.642,False,False,False
AVAXUSDT,BUY,8932,2026-01-17 14:30:00,13.866,0.426,2.178,-2.135,83,lose,0.342,0.684,2.217,0,fresh,44.9,True,4.83,True,True,bullish,True,False,4,1,True,False,True,False,True,False,True,True,0,0,0,0,False,False,False,1,0,False,False,0,0,0,False,False,7.39,0,True,False,0.786,False,False,False
AVAXUSDT,BUY,9347,2026-01-21 22:15:00,12.54,0.606,4.035,-3.939,68,lose,0.882,1.763,3.253,0,fresh,78.6,False,0.59,False,True,bearish,False,True,3,2,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,1,0,False,False,0,0,0,False,False,1.04,0,True,False,0.702,True,False,True
AVAXUSDT,SELL,13086,2026-03-01 21:00:00,8.87,0.124,5.953,-4.961,75,lose,0.568,1.135,-3.0,0,fresh,33.3,True,0.99,False,False,none,False,False,1,4,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,0,1,False,False,0,1,0,False,False,0.42,1,True,False,3.044,True,False,False
AVAXUSDT,BUY,13161,2026-03-02 15:45:00,9.31,1.794,4.006,-3.233,80,lose,0.785,1.572,4.076,0,fresh,59.5,False,1.79,True,False,none,False,False,3,1,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,0,0,False,False,0,0,0,False,False,0.37,0,True,False,2.9,True,False,True
AVAXUSDT,SELL,13241,2026-03-03 11:45:00,9.009,1.31,5.45,-4.962,87,lose,0.434,0.868,-1.726,0,fresh,31.6,True,0.77,False,False,none,False,False,1,4,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,0,0,False,False,0,0,0,False,False,0.84,0,True,True,2.997,False,False,False
AVAXUSDT,BUY,15668,2026-03-28 18:30:00,8.911,0.045,2.211,-1.268,35,lose,0.355,0.709,1.434,0,fresh,71.4,True,0.44,False,False,none,False,False,3,2,True,False,False,False,False,False,False,False,0,0,1,0,False,True,True,1,0,False,False,0,0,0,False,False,0.03,1,True,True,3.647,False,False,False
AVAXUSDT,BUY,15817,2026-03-30 07:45:00,8.914,1.851,2.535,-1.772,109,lose,0.475,0.948,2.682,0,fresh,87.8,True,3.07,True,True,bullish,True,False,1,1,False,False,False,False,False,False,False,False,0,0,0,0,False,False,False,0,0,False,False,0,0,0,False,True,32.01,1,True,True,1.01,False,False,False
AVAXUSDT,SELL,15926,2026-03-31 11:00:00,8.756,0.514,4.089,-3.712,75,lose,0.491,0.981,-2.03,0,fresh,58.6,True,1.95,True,False,none,False,False,0,3,True,False,False,False,False,False,False,False,0,0,0,1,False,True,True,0,1,False,False,0,0,0,False,False,2.58,0,True,False,1.028,False,False,False
AVAXUSDT,SELL,16084,2026-04-02 02:30:00,8.768,1.779,2.042,-1.437,120,lose,0.697,1.392,-4.969,0,fresh,71.6,False,1.29,False,True,bearish,True,False,1,5,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,0,0,False,False,0,0,0,False,False,0.08,1,True,False,1.756,True,False,False
AVAXUSDT,SELL,16390,2026-04-05 07:00:00,8.815,0.839,4.277,-4.197,68,lose,0.319,0.636,-1.721,0,fresh,3.7,True,1.37,False,False,none,False,False,0,6,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,0,0,False,False,0,0,0,False,False,0.38,0,True,False,1.747,False,False,False
AVAXUSDT,SELL,16747,2026-04-09 00:15:00,8.979,0.791,4.555,-3.419,66,lose,0.499,0.999,-3.461,0,fresh,95.9,False,1.79,True,True,bearish,True,False,3,5,True,False,False,False,False,False,False,False,0,0,0,0,False,False,False,0,0,False,False,0,0,0,False,False,0.12,0,True,False,1.715,False,False,False
